GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,A43AA2010,A43AB2010,B37AA2010,B37AB2010,B39AA2010,B39AB2010
"G3100030","2010","Nebraska","31","310","Antelope County","003","0030","Antelope County",2841,443,2159,682,1,5
"G3100050","2010","Nebraska","31","310","Arthur County","005","0050","Arthur County",187,67,127,60,0,0
"G3100070","2010","Nebraska","31","310","Banner County","007","0070","Banner County",293,76,199,94,0,0
"G3100090","2010","Nebraska","31","310","Blaine County","009","0090","Blaine County",196,130,136,60,1,0
"G3100110","2010","Nebraska","31","310","Boone County","011","0110","Boone County",2336,313,1752,584,1,1
"G3100130","2010","Nebraska","31","310","Box Butte County","013","0130","Box Butte County",4738,740,3301,1437,15,8
"G3100150","2010","Nebraska","31","310","Boyd County","015","0150","Boyd County",942,448,738,204,0,0
"G3100170","2010","Nebraska","31","310","Brown County","017","0170","Brown County",1449,416,1058,391,0,0
"G3100190","2010","Nebraska","31","310","Buffalo County","019","0190","Buffalo County",18037,1027,11425,6612,28,91
"G3100210","2010","Nebraska","31","310","Burt County","021","0210","Burt County",2906,561,2197,709,2,2
"G3100230","2010","Nebraska","31","310","Butler County","023","0230","Butler County",3391,662,2633,758,0,4
"G3100250","2010","Nebraska","31","310","Cass County","025","0250","Cass County",9698,1419,7839,1859,13,5
"G3100270","2010","Nebraska","31","310","Cedar County","027","0270","Cedar County",3539,609,2867,672,2,0
"G3100290","2010","Nebraska","31","310","Chase County","029","0290","Chase County",1681,265,1251,430,1,0
"G3100310","2010","Nebraska","31","310","Cherry County","031","0310","Cherry County",2530,627,1634,896,3,1
"G3100330","2010","Nebraska","31","310","Cheyenne County","033","0330","Cheyenne County",4298,590,3015,1283,2,5
"G3100350","2010","Nebraska","31","310","Clay County","035","0350","Clay County",2649,352,2047,602,3,1
"G3100370","2010","Nebraska","31","310","Colfax County","037","0370","Colfax County",3618,479,2686,932,3,18
"G3100390","2010","Nebraska","31","310","Cuming County","039","0390","Cuming County",3756,448,2665,1091,1,0
"G3100410","2010","Nebraska","31","310","Custer County","041","0410","Custer County",4714,865,3446,1268,3,6
"G3100430","2010","Nebraska","31","310","Dakota County","043","0430","Dakota County",7218,413,4612,2606,14,214
"G3100450","2010","Nebraska","31","310","Dawes County","045","0450","Dawes County",3684,568,2213,1471,8,15
"G3100470","2010","Nebraska","31","310","Dawson County","047","0470","Dawson County",8899,1224,6122,2777,14,186
"G3100490","2010","Nebraska","31","310","Deuel County","049","0490","Deuel County",867,177,677,190,0,0
"G3100510","2010","Nebraska","31","310","Dixon County","051","0510","Dixon County",2370,318,1812,558,2,5
"G3100530","2010","Nebraska","31","310","Dodge County","053","0530","Dodge County",14990,1594,9894,5096,8,37
"G3100550","2010","Nebraska","31","310","Douglas County","055","0550","Douglas County",202411,17169,127399,75012,8272,14588
"G3100570","2010","Nebraska","31","310","Dundy County","057","0570","Dundy County",897,228,651,246,3,0
"G3100590","2010","Nebraska","31","310","Fillmore County","059","0590","Fillmore County",2483,430,1920,563,0,4
"G3100610","2010","Nebraska","31","310","Franklin County","061","0610","Franklin County",1406,328,1129,277,0,0
"G3100630","2010","Nebraska","31","310","Frontier County","063","0630","Frontier County",1168,406,825,343,0,0
"G3100650","2010","Nebraska","31","310","Furnas County","065","0650","Furnas County",2185,536,1619,566,1,2
"G3100670","2010","Nebraska","31","310","Gage County","067","0670","Gage County",9422,1024,6700,2722,9,19
"G3100690","2010","Nebraska","31","310","Garden County","069","0690","Garden County",961,353,677,284,0,1
"G3100710","2010","Nebraska","31","310","Garfield County","071","0710","Garfield County",935,243,660,275,0,1
"G3100730","2010","Nebraska","31","310","Gosper County","073","0730","Gosper County",849,418,655,194,0,1
"G3100750","2010","Nebraska","31","310","Grant County","075","0750","Grant County",277,114,182,95,0,0
"G3100770","2010","Nebraska","31","310","Greeley County","077","0770","Greeley County",1069,231,851,218,2,2
"G3100790","2010","Nebraska","31","310","Hall County","079","0790","Hall County",22196,1353,14329,7867,41,287
"G3100810","2010","Nebraska","31","310","Hamilton County","081","0810","Hamilton County",3563,405,2733,830,2,3
"G3100830","2010","Nebraska","31","310","Harlan County","083","0830","Harlan County",1519,856,1192,327,1,0
"G3100850","2010","Nebraska","31","310","Hayes County","085","0850","Hayes County",414,97,289,125,0,0
"G3100870","2010","Nebraska","31","310","Hitchcock County","087","0870","Hitchcock County",1301,462,986,315,2,1
"G3100890","2010","Nebraska","31","310","Holt County","089","0890","Holt County",4447,768,3246,1201,2,1
"G3100910","2010","Nebraska","31","310","Hooker County","091","0910","Hooker County",326,105,253,73,0,0
"G3100930","2010","Nebraska","31","310","Howard County","093","0930","Howard County",2625,326,2013,612,3,1
"G3100950","2010","Nebraska","31","310","Jefferson County","095","0950","Jefferson County",3348,570,2479,869,2,3
"G3100970","2010","Nebraska","31","310","Johnson County","097","0970","Johnson County",1847,344,1370,477,1,1
"G3100990","2010","Nebraska","31","310","Kearney County","099","0990","Kearney County",2681,205,2016,665,1,5
"G3101010","2010","Nebraska","31","310","Keith County","101","1010","Keith County",3753,1671,2731,1022,4,6
"G3101030","2010","Nebraska","31","310","Keya Paha County","103","1030","Keya Paha County",381,168,297,84,0,0
"G3101050","2010","Nebraska","31","310","Kimball County","105","1050","Kimball County",1673,290,1215,458,1,0
"G3101070","2010","Nebraska","31","310","Knox County","107","1070","Knox County",3647,1141,2759,888,0,2
"G3101090","2010","Nebraska","31","310","Lancaster County","109","1090","Lancaster County",113373,7502,69309,44064,789,2407
"G3101110","2010","Nebraska","31","310","Lincoln County","111","1110","Lincoln County",15025,1558,10116,4909,27,50
"G3101130","2010","Nebraska","31","310","Logan County","113","1130","Logan County",325,70,240,85,1,0
"G3101150","2010","Nebraska","31","310","Loup County","115","1150","Loup County",275,151,202,73,0,0
"G3101170","2010","Nebraska","31","310","McPherson County","117","1170","McPherson County",211,72,150,61,0,1
"G3101190","2010","Nebraska","31","310","Madison County","119","1190","Madison County",13939,1075,9168,4771,32,120
"G3101210","2010","Nebraska","31","310","Merrick County","121","1210","Merrick County",3151,547,2345,806,1,2
"G3101230","2010","Nebraska","31","310","Morrill County","123","1230","Morrill County",2085,357,1485,600,1,1
"G3101250","2010","Nebraska","31","310","Nance County","125","1250","Nance County",1525,276,1172,353,0,0
"G3101270","2010","Nebraska","31","310","Nemaha County","127","1270","Nemaha County",2952,546,2097,855,2,12
"G3101290","2010","Nebraska","31","310","Nuckolls County","129","1290","Nuckolls County",2079,386,1602,477,1,2
"G3101310","2010","Nebraska","31","310","Otoe County","131","1310","Otoe County",6362,663,4659,1703,7,14
"G3101330","2010","Nebraska","31","310","Pawnee County","133","1330","Pawnee County",1230,358,979,251,0,1
"G3101350","2010","Nebraska","31","310","Perkins County","135","1350","Perkins County",1239,211,964,275,0,2
"G3101370","2010","Nebraska","31","310","Phelps County","137","1370","Phelps County",3779,396,2719,1060,0,1
"G3101390","2010","Nebraska","31","310","Pierce County","139","1390","Pierce County",2911,311,2298,613,3,1
"G3101410","2010","Nebraska","31","310","Platte County","141","1410","Platte County",12658,720,9213,3445,16,22
"G3101430","2010","Nebraska","31","310","Polk County","143","1430","Polk County",2212,519,1697,515,2,0
"G3101450","2010","Nebraska","31","310","Red Willow County","145","1450","Red Willow County",4663,604,3271,1392,1,7
"G3101470","2010","Nebraska","31","310","Richardson County","147","1470","Richardson County",3718,675,2776,942,2,2
"G3101490","2010","Nebraska","31","310","Rock County","149","1490","Rock County",685,227,532,153,0,0
"G3101510","2010","Nebraska","31","310","Saline County","151","1510","Saline County",5131,631,3575,1556,3,23
"G3101530","2010","Nebraska","31","310","Sarpy County","153","1530","Sarpy County",58102,3836,41350,16752,1126,1254
"G3101550","2010","Nebraska","31","310","Saunders County","155","1550","Saunders County",8040,1181,6407,1633,4,5
"G3101570","2010","Nebraska","31","310","Scotts Bluff County","157","1570","Scotts Bluff County",14928,1480,9982,4946,15,36
"G3101590","2010","Nebraska","31","310","Seward County","159","1590","Seward County",6266,609,4668,1598,9,10
"G3101610","2010","Nebraska","31","310","Sheridan County","161","1610","Sheridan County",2380,556,1651,729,1,3
"G3101630","2010","Nebraska","31","310","Sherman County","163","1630","Sherman County",1392,549,1108,284,0,1
"G3101650","2010","Nebraska","31","310","Sioux County","165","1650","Sioux County",577,238,409,168,0,0
"G3101670","2010","Nebraska","31","310","Stanton County","167","1670","Stanton County",2387,246,1888,499,8,2
"G3101690","2010","Nebraska","31","310","Thayer County","169","1690","Thayer County",2296,435,1813,483,0,1
"G3101710","2010","Nebraska","31","310","Thomas County","171","1710","Thomas County",291,111,218,73,0,0
"G3101730","2010","Nebraska","31","310","Thurston County","173","1730","Thurston County",2158,250,1374,784,3,2
"G3101750","2010","Nebraska","31","310","Valley County","175","1750","Valley County",1922,351,1404,518,1,2
"G3101770","2010","Nebraska","31","310","Washington County","177","1770","Washington County",7761,540,6081,1680,18,15
"G3101790","2010","Nebraska","31","310","Wayne County","179","1790","Wayne County",3507,269,2255,1252,3,27
"G3101810","2010","Nebraska","31","310","Webster County","181","1810","Webster County",1604,308,1265,339,1,2
"G3101830","2010","Nebraska","31","310","Wheeler County","183","1830","Wheeler County",350,226,254,96,0,0
"G3101850","2010","Nebraska","31","310","York County","185","1850","York County",5564,667,3927,1637,10,14
"G3200010","2010","Nevada","32","320","Churchill County","001","0010","Churchill County",9671,1155,6216,3455,40,94
"G3200030","2010","Nevada","32","320","Clark County","003","0030","Clark County",715365,124978,408206,307159,26883,49897
"G3200050","2010","Nevada","32","320","Douglas County","005","0050","Douglas County",19638,4033,14105,5533,32,43
"G3200070","2010","Nevada","32","320","Elko County","007","0070","Elko County",17442,2124,11857,5585,39,68
"G3200090","2010","Nevada","32","320","Esmeralda County","009","0090","Esmeralda County",389,461,290,99,0,0
"G3200110","2010","Nevada","32","320","Eureka County","011","0110","Eureka County",836,240,556,280,1,0
"G3200130","2010","Nevada","32","320","Humboldt County","013","0130","Humboldt County",6289,834,4467,1822,7,12
"G3200150","2010","Nevada","32","320","Lander County","015","0150","Lander County",2213,362,1591,622,4,3
"G3200170","2010","Nevada","32","320","Lincoln County","017","0170","Lincoln County",1988,742,1444,544,2,3
"G3200190","2010","Nevada","32","320","Lyon County","019","0190","Lyon County",19808,2739,14379,5429,78,45
"G3200210","2010","Nevada","32","320","Mineral County","021","0210","Mineral County",2240,590,1520,720,49,48
"G3200230","2010","Nevada","32","320","Nye County","023","0230","Nye County",18032,4318,12979,5053,198,126
"G3200270","2010","Nevada","32","320","Pershing County","027","0270","Pershing County",2018,446,1394,624,5,2
"G3200290","2010","Nevada","32","320","Storey County","029","0290","Storey County",1742,248,1455,287,12,2
"G3200310","2010","Nevada","32","320","Washoe County","031","0310","Washoe County",163445,21396,95678,67767,1160,2592
"G3200330","2010","Nevada","32","320","White Pine County","033","0330","White Pine County",3707,791,2615,1092,5,9
"G3205100","2010","Nevada","32","320","Carson City","510","5100","Carson City",21427,2107,12728,8699,45,95
"G3300010","2010","New Hampshire","33","330","Belknap County","001","0010","Belknap County",24766,12620,18523,6243,30,50
"G3300030","2010","New Hampshire","33","330","Carroll County","003","0030","Carroll County",21052,18761,16665,4387,17,12
"G3300050","2010","New Hampshire","33","330","Cheshire County","005","0050","Cheshire County",30204,4569,21148,9056,42,63
"G3300070","2010","New Hampshire","33","330","Coos County","007","0070","Coos County",14171,7150,10071,4100,13,16
"G3300090","2010","New Hampshire","33","330","Grafton County","009","0090","Grafton County",35986,15134,24544,11442,41,134
"G3300110","2010","New Hampshire","33","330","Hillsborough County","011","0110","Hillsborough County",155466,10587,103951,51515,939,1804
"G3300130","2010","New Hampshire","33","330","Merrimack County","013","0130","Merrimack County",57069,6472,40686,16383,120,255
"G3300150","2010","New Hampshire","33","330","Rockingham County","015","0150","Rockingham County",115033,11676,88365,26668,394,306
"G3300170","2010","New Hampshire","33","330","Strafford County","017","0170","Strafford County",47100,4597,31242,15858,145,245
"G3300190","2010","New Hampshire","33","330","Sullivan County","019","0190","Sullivan County",18126,4215,13121,5005,27,30
"G3400010","2010","New Jersey","34","340","Atlantic County","001","0010","Atlantic County",102847,23800,70156,32691,6727,9587
"G3400030","2010","New Jersey","34","340","Bergen County","003","0030","Bergen County",335730,16658,221966,113764,8821,10825
"G3400050","2010","New Jersey","34","340","Burlington County","005","0050","Burlington County",166318,9297,129656,36662,16393,8873
"G3400070","2010","New Jersey","34","340","Camden County","007","0070","Camden County",190980,13963,130355,60625,18061,18419
"G3400090","2010","New Jersey","34","340","Cape May County","009","0090","Cape May County",40812,57497,30155,10657,743,891
"G3400110","2010","New Jersey","34","340","Cumberland County","011","0110","Cumberland County",51931,3903,34622,17309,3909,4817
"G3400130","2010","New Jersey","34","340","Essex County","013","0130","Essex County",283712,29242,128346,155366,33220,83565
"G3400150","2010","New Jersey","34","340","Gloucester County","015","0150","Gloucester County",104271,5525,83525,20746,6114,4309
"G3400170","2010","New Jersey","34","340","Hudson County","017","0170","Hudson County",246437,23898,79063,167374,7413,24824
"G3400190","2010","New Jersey","34","340","Hunterdon County","019","0190","Hunterdon County",47169,2318,39580,7589,398,205
"G3400210","2010","New Jersey","34","340","Mercer County","021","0210","Mercer County",133155,10014,87700,45455,11256,15566
"G3400230","2010","New Jersey","34","340","Middlesex County","023","0230","Middlesex County",281186,13614,187147,94039,12473,14755
"G3400250","2010","New Jersey","34","340","Monmouth County","025","0250","Monmouth County",233983,24427,175157,58826,7045,9698
"G3400270","2010","New Jersey","34","340","Morris County","027","0270","Morris County",180534,9308,135316,45218,2498,2958
"G3400290","2010","New Jersey","34","340","Ocean County","029","0290","Ocean County",221111,56941,179386,41725,3045,2845
"G3400310","2010","New Jersey","34","340","Passaic County","031","0310","Passaic County",166785,9181,91825,74960,6120,15323
"G3400330","2010","New Jersey","34","340","Salem County","033","0330","Salem County",25290,2127,18091,7199,1419,2101
"G3400350","2010","New Jersey","34","340","Somerset County","035","0350","Somerset County",117759,5368,90430,27329,6031,4075
"G3400370","2010","New Jersey","34","340","Sussex County","037","0370","Sussex County",54752,7305,46156,8596,564,209
"G3400390","2010","New Jersey","34","340","Union County","039","0390","Union County",188118,11371,112843,75275,18772,22160
"G3400410","2010","New Jersey","34","340","Warren County","041","0410","Warren County",41480,3445,30990,10490,726,551
"G3500010","2010","New Mexico","35","350","Bernalillo County","001","0010","Bernalillo County",266000,18234,167995,98005,3253,4645
"G3500030","2010","New Mexico","35","350","Catron County","003","0030","Catron County",1787,1502,1452,335,5,1
"G3500050","2010","New Mexico","35","350","Chaves County","005","0050","Chaves County",23691,3006,16403,7288,207,230
"G3500060","2010","New Mexico","35","350","Cibola County","006","0060","Cibola County",8860,2241,6575,2285,38,33
"G3500070","2010","New Mexico","35","350","Colfax County","007","0070","Colfax County",6011,4012,4211,1800,5,7
"G3500090","2010","New Mexico","35","350","Curry County","009","0090","Curry County",18015,2047,11000,7015,415,677
"G3500110","2010","New Mexico","35","350","De Baca County","011","0110","De Baca County",912,432,678,234,0,0
"G3500130","2010","New Mexico","35","350","Doña Ana County","013","0130","Doña Ana County",75532,5960,48514,27018,584,749
"G3500150","2010","New Mexico","35","350","Eddy County","015","0150","Eddy County",20411,2174,14844,5567,179,111
"G3500170","2010","New Mexico","35","350","Grant County","017","0170","Grant County",12586,2107,9019,3567,35,51
"G3500190","2010","New Mexico","35","350","Guadalupe County","019","0190","Guadalupe County",1766,627,1197,569,5,1
"G3500210","2010","New Mexico","35","350","Harding County","021","0210","Harding County",349,177,269,80,0,1
"G3500230","2010","New Mexico","35","350","Hidalgo County","023","0230","Hidalgo County",1936,457,1306,630,3,2
"G3500250","2010","New Mexico","35","350","Lea County","025","0250","Lea County",22236,2683,15434,6802,438,488
"G3500270","2010","New Mexico","35","350","Lincoln County","027","0270","Lincoln County",9219,8300,6931,2288,12,19
"G3500280","2010","New Mexico","35","350","Los Alamos County","028","0280","Los Alamos County",7663,691,5828,1835,22,25
"G3500290","2010","New Mexico","35","350","Luna County","029","0290","Luna County",9593,1406,6706,2887,54,68
"G3500310","2010","New Mexico","35","350","McKinley County","031","0310","McKinley County",21968,3845,15722,6246,80,81
"G3500330","2010","New Mexico","35","350","Mora County","033","0330","Mora County",2114,1118,1727,387,8,2
"G3500350","2010","New Mexico","35","350","Otero County","035","0350","Otero County",24464,6528,16580,7884,435,482
"G3500370","2010","New Mexico","35","350","Quay County","037","0370","Quay County",4072,1497,2829,1243,15,28
"G3500390","2010","New Mexico","35","350","Rio Arriba County","039","0390","Rio Arriba County",15768,3870,12528,3240,39,24
"G3500410","2010","New Mexico","35","350","Roosevelt County","041","0410","Roosevelt County",7299,864,4326,2973,29,79
"G3500430","2010","New Mexico","35","350","Sandoval County","043","0430","Sandoval County",47602,4685,38558,9044,724,312
"G3500450","2010","New Mexico","35","350","San Juan County","045","0450","San Juan County",44404,4937,32234,12170,116,149
"G3500470","2010","New Mexico","35","350","San Miguel County","047","0470","San Miguel County",11978,3617,8434,3544,32,71
"G3500490","2010","New Mexico","35","350","Santa Fe County","049","0490","Santa Fe County",61963,9304,42878,19085,228,270
"G3500510","2010","New Mexico","35","350","Sierra County","051","0510","Sierra County",5917,2439,4282,1635,6,12
"G3500530","2010","New Mexico","35","350","Socorro County","053","0530","Socorro County",7014,1045,4858,2156,20,34
"G3500550","2010","New Mexico","35","350","Taos County","055","0550","Taos County",14806,5459,10630,4176,28,21
"G3500570","2010","New Mexico","35","350","Torrance County","057","0570","Torrance County",6264,1534,5027,1237,40,14
"G3500590","2010","New Mexico","35","350","Union County","059","0590","Union County",1695,610,1148,547,1,6
"G3500610","2010","New Mexico","35","350","Valencia County","061","0610","Valencia County",27500,2585,21999,5501,247,91
"G3600010","2010","New York","36","360","Albany County","001","0010","Albany County",126251,11488,72577,53674,3749,10869
"G3600030","2010","New York","36","360","Allegany County","003","0030","Allegany County",18208,7932,13563,4645,19,47
"G3600050","2010","New York","36","360","Bronx County","005","0050","Bronx County",483449,28447,93101,390348,34819,148432
"G3600070","2010","New York","36","360","Broome County","007","0070","Broome County",82167,8396,53260,28907,729,2536
"G3600090","2010","New York","36","360","Cattaraugus County","009","0090","Cattaraugus County",32263,8848,23306,8957,130,161
"G3600110","2010","New York","36","360","Cayuga County","011","0110","Cayuga County",31445,5044,22367,9078,156,391
"G3600130","2010","New York","36","360","Chautauqua County","013","0130","Chautauqua County",54244,12676,36876,17368,289,650
"G3600150","2010","New York","36","360","Chemung County","015","0150","Chemung County",35462,2907,24011,11451,523,1051
"G3600170","2010","New York","36","360","Chenango County","017","0170","Chenango County",20436,4274,15321,5115,41,55
"G3600190","2010","New York","36","360","Clinton County","019","0190","Clinton County",31582,4306,21576,10006,119,227
"G3600210","2010","New York","36","360","Columbia County","021","0210","Columbia County",25906,6869,18557,7349,308,644
"G3600230","2010","New York","36","360","Cortland County","023","0230","Cortland County",18671,1906,12121,6550,64,172
"G3600250","2010","New York","36","360","Delaware County","025","0250","Delaware County",19898,11324,14768,5130,107,63
"G3600270","2010","New York","36","360","Dutchess County","027","0270","Dutchess County",107965,10673,75068,32897,3733,5571
"G3600290","2010","New York","36","360","Erie County","029","0290","Erie County",383164,36810,248299,134865,17037,32604
"G3600310","2010","New York","36","360","Essex County","031","0310","Essex County",16262,9341,11989,4273,16,28
"G3600330","2010","New York","36","360","Franklin County","033","0330","Franklin County",19054,6252,13609,5445,29,43
"G3600350","2010","New York","36","360","Fulton County","035","0350","Fulton County",22554,6008,16001,6553,96,160
"G3600370","2010","New York","36","360","Genesee County","037","0370","Genesee County",23728,1861,17067,6661,135,321
"G3600390","2010","New York","36","360","Greene County","039","0390","Greene County",19823,9387,14365,5458,167,251
"G3600410","2010","New York","36","360","Hamilton County","041","0410","Hamilton County",2262,6432,1826,436,3,1
"G3600430","2010","New York","36","360","Herkimer County","043","0430","Herkimer County",26324,7057,18761,7563,47,137
"G3600450","2010","New York","36","360","Jefferson County","045","0450","Jefferson County",43451,14515,25278,18173,261,1392
"G3600470","2010","New York","36","360","Kings County","047","0470","Kings County",916856,83437,254241,662615,74328,243975
"G3600490","2010","New York","36","360","Lewis County","049","0490","Lewis County",10514,4598,8095,2419,14,27
"G3600510","2010","New York","36","360","Livingston County","051","0510","Livingston County",24409,2714,17845,6564,107,113
"G3600530","2010","New York","36","360","Madison County","053","0530","Madison County",27754,4003,20473,7281,77,122
"G3600550","2010","New York","36","360","Monroe County","055","0550","Monroe County",300422,20171,193125,107297,13729,27789
"G3600570","2010","New York","36","360","Montgomery County","057","0570","Montgomery County",20272,2791,13584,6688,114,200
"G3600590","2010","New York","36","360","Nassau County","059","0590","Nassau County",448528,19818,358300,90228,28362,15373
"G3600610","2010","New York","36","360","New York County","061","0610","New York County",763846,83244,173961,589885,11229,94982
"G3600630","2010","New York","36","360","Niagara County","063","0630","Niagara County",90556,8564,62616,27940,1883,4054
"G3600650","2010","New York","36","360","Oneida County","065","0650","Oneida County",93028,11152,62006,31022,1106,3106
"G3600670","2010","New York","36","360","Onondaga County","067","0670","Onondaga County",187686,14671,121374,66312,5519,13091
"G3600690","2010","New York","36","360","Ontario County","069","0690","Ontario County",43019,5174,31455,11564,272,573
"G3600710","2010","New York","36","360","Orange County","071","0710","Orange County",125925,11100,86756,39169,6185,5900
"G3600730","2010","New York","36","360","Orleans County","073","0730","Orleans County",16119,2312,12141,3978,195,327
"G3600750","2010","New York","36","360","Oswego County","075","0750","Oswego County",46400,7198,33504,12896,92,149
"G3600770","2010","New York","36","360","Otsego County","077","0770","Otsego County",24620,6157,17885,6735,83,140
"G3600790","2010","New York","36","360","Putnam County","079","0790","Putnam County",35041,3183,28688,6353,469,167
"G3600810","2010","New York","36","360","Queens County","081","0810","Queens County",780117,55010,335454,444663,64872,79676
"G3600830","2010","New York","36","360","Rensselaer County","083","0830","Rensselaer County",64702,6773,41336,23366,864,3004
"G3600850","2010","New York","36","360","Richmond County","085","0850","Richmond County",165516,11140,106135,59381,5346,11490
"G3600870","2010","New York","36","360","Rockland County","087","0870","Rockland County",99242,4815,68806,30436,5891,5186
"G3600890","2010","New York","36","360","St. Lawrence County","089","0890","St. Lawrence County",41605,10528,29468,12137,55,128
"G3600910","2010","New York","36","360","Saratoga County","091","0910","Saratoga County",88296,10360,64205,24091,473,597
"G3600930","2010","New York","36","360","Schenectady County","093","0930","Schenectady County",62886,5310,40730,22156,1390,3780
"G3600950","2010","New York","36","360","Schoharie County","095","0950","Schoharie County",13166,4065,9893,3273,43,24
"G3600970","2010","New York","36","360","Schuyler County","097","0970","Schuyler County",7530,1925,5731,1799,22,10
"G3600990","2010","New York","36","360","Seneca County","099","0990","Seneca County",13393,2650,9825,3568,37,68
"G3601010","2010","New York","36","360","Steuben County","101","1010","Steuben County",40344,8531,29088,11256,202,373
"G3601030","2010","New York","36","360","Suffolk County","103","1030","Suffolk County",499922,70063,393507,106415,19117,12365
"G3601050","2010","New York","36","360","Sullivan County","105","1050","Sullivan County",30139,19047,20207,9932,735,1391
"G3601070","2010","New York","36","360","Tioga County","107","1070","Tioga County",20350,1853,15803,4547,71,47
"G3601090","2010","New York","36","360","Tompkins County","109","1090","Tompkins County",38967,2707,21092,17875,334,972
"G3601110","2010","New York","36","360","Ulster County","111","1110","Ulster County",71049,12589,48781,22268,1241,1781
"G3601130","2010","New York","36","360","Warren County","113","1130","Warren County",27990,10736,19389,8601,68,123
"G3601150","2010","New York","36","360","Washington County","115","1150","Washington County",24142,4702,17722,6420,50,63
"G3601170","2010","New York","36","360","Wayne County","117","1170","Wayne County",36585,4472,28106,8479,395,534
"G3601190","2010","New York","36","360","Westchester County","119","1190","Westchester County",347232,23589,213888,133344,17814,32857
"G3601210","2010","New York","36","360","Wyoming County","121","1210","Wyoming County",15501,2469,11762,3739,12,11
"G3601230","2010","New York","36","360","Yates County","123","1230","Yates County",9517,3974,7193,2324,22,21
"G3700010","2010","North Carolina","37","370","Alamance County","001","0010","Alamance County",59960,6616,40104,19856,5644,5872
"G3700030","2010","North Carolina","37","370","Alexander County","003","0030","Alexander County",14425,1764,11188,3237,389,223
"G3700050","2010","North Carolina","37","370","Alleghany County","005","0050","Alleghany County",4778,3316,3576,1202,35,25
"G3700070","2010","North Carolina","37","370","Anson County","007","0070","Anson County",9755,1821,6704,3051,2534,1783
"G3700090","2010","North Carolina","37","370","Ashe County","009","0090","Ashe County",11755,5587,9152,2603,38,19
"G3700110","2010","North Carolina","37","370","Avery County","011","0110","Avery County",6664,7226,5097,1567,13,13
"G3700130","2010","North Carolina","37","370","Beaufort County","013","0130","Beaufort County",19941,4747,14176,5765,2587,2303
"G3700150","2010","North Carolina","37","370","Bertie County","015","0150","Bertie County",8359,1463,6093,2266,3359,1614
"G3700170","2010","North Carolina","37","370","Bladen County","017","0170","Bladen County",14430,3288,10440,3990,3360,1651
"G3700190","2010","North Carolina","37","370","Brunswick County","019","0190","Brunswick County",46297,31185,35719,10578,3239,1563
"G3700210","2010","North Carolina","37","370","Buncombe County","021","0210","Buncombe County",100412,12953,65981,34431,2327,3677
"G3700230","2010","North Carolina","37","370","Burke County","023","0230","Burke County",35804,5075,25872,9932,1098,824
"G3700250","2010","North Carolina","37","370","Cabarrus County","025","0250","Cabarrus County",65666,6271,48381,17285,5246,4392
"G3700270","2010","North Carolina","37","370","Caldwell County","027","0270","Caldwell County",33388,4271,24049,9339,761,842
"G3700290","2010","North Carolina","37","370","Camden County","029","0290","Camden County",3675,429,3019,656,399,113
"G3700310","2010","North Carolina","37","370","Carteret County","031","0310","Carteret County",28870,19309,20602,8268,817,775
"G3700330","2010","North Carolina","37","370","Caswell County","033","0330","Caswell County",9190,1429,6988,2202,2098,979
"G3700350","2010","North Carolina","37","370","Catawba County","035","0350","Catawba County",60887,6999,42857,18030,2230,2777
"G3700370","2010","North Carolina","37","370","Chatham County","037","0370","Chatham County",25845,2908,19995,5850,2402,1105
"G3700390","2010","North Carolina","37","370","Cherokee County","039","0390","Cherokee County",11753,5762,9381,2372,76,46
"G3700410","2010","North Carolina","37","370","Chowan County","041","0410","Chowan County",6059,1230,4195,1864,1004,961
"G3700430","2010","North Carolina","37","370","Clay County","043","0430","Clay County",4660,2480,3672,988,13,9
"G3700450","2010","North Carolina","37","370","Cleveland County","045","0450","Cleveland County",38555,4818,26500,12055,3585,4129
"G3700470","2010","North Carolina","37","370","Columbus County","047","0470","Columbus County",22489,3553,15985,6504,3944,2448
"G3700490","2010","North Carolina","37","370","Craven County","049","0490","Craven County",40299,4703,26328,13971,4396,4375
"G3700510","2010","North Carolina","37","370","Cumberland County","051","0510","Cumberland County",122431,13093,68367,54064,21460,23571
"G3700530","2010","North Carolina","37","370","Currituck County","053","0530","Currituck County",8880,5573,7163,1717,342,159
"G3700550","2010","North Carolina","37","370","Dare County","055","0550","Dare County",14335,19157,10118,4217,169,144
"G3700570","2010","North Carolina","37","370","Davidson County","057","0570","Davidson County",64515,8140,46832,17683,2446,3220
"G3700590","2010","North Carolina","37","370","Davie County","059","0590","Davie County",16245,1993,13185,3060,704,367
"G3700610","2010","North Carolina","37","370","Duplin County","061","0610","Duplin County",22495,3233,15546,6949,3718,2378
"G3700630","2010","North Carolina","37","370","Durham County","063","0630","Durham County",109348,10869,59299,50049,17791,22866
"G3700650","2010","North Carolina","37","370","Edgecombe County","065","0650","Edgecombe County",21680,3158,13477,8203,6227,5737
"G3700670","2010","North Carolina","37","370","Forsyth County","067","0670","Forsyth County",141163,15709,90188,50975,15921,20478
"G3700690","2010","North Carolina","37","370","Franklin County","069","0690","Franklin County",23023,3554,17029,5994,3662,2311
"G3700710","2010","North Carolina","37","370","Gaston County","071","0710","Gaston County",79867,8819,53873,25994,5063,6571
"G3700730","2010","North Carolina","37","370","Gates County","073","0730","Gates County",4665,543,3806,859,1163,360
