GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,A43AA1990,A43AB1990,B37AA1990,B37AB1990,B39AA1990,B39AB1990
"G2901430","1990","Missouri","29","290","New Madrid County","143","1430","New Madrid County",7795,762,4990,2805,429,626
"G2901450","1990","Missouri","29","290","Newton County","145","1450","Newton County",16886,1498,12982,3904,45,18
"G2901470","1990","Missouri","29","290","Nodaway County","147","1470","Nodaway County",7620,729,4986,2634,2,36
"G2901490","1990","Missouri","29","290","Oregon County","149","1490","Oregon County",3851,633,3042,809,1,0
"G2901510","1990","Missouri","29","290","Osage County","151","1510","Osage County",4262,1152,3534,728,3,1
"G2901530","1990","Missouri","29","290","Ozark County","153","1530","Ozark County",3486,965,2859,627,1,0
"G2901550","1990","Missouri","29","290","Pemiscot County","155","1550","Pemiscot County",8210,596,4673,3537,675,1072
"G2901570","1990","Missouri","29","290","Perry County","157","1570","Perry County",6111,756,4957,1154,4,1
"G2901590","1990","Missouri","29","290","Pettis County","159","1590","Pettis County",14056,1387,10465,3591,247,220
"G2901610","1990","Missouri","29","290","Phelps County","161","1610","Phelps County",13277,1438,8715,4562,38,100
"G2901630","1990","Missouri","29","290","Pike County","163","1630","Pike County",6083,1045,4542,1541,224,129
"G2901650","1990","Missouri","29","290","Platte County","165","1650","Platte County",22142,2220,14408,7734,131,325
"G2901670","1990","Missouri","29","290","Polk County","167","1670","Polk County",8031,948,5905,2126,2,9
"G2901690","1990","Missouri","29","290","Pulaski County","169","1690","Pulaski County",12397,1441,6888,5509,262,983
"G2901710","1990","Missouri","29","290","Putnam County","171","1710","Putnam County",2166,424,1667,499,0,0
"G2901730","1990","Missouri","29","290","Ralls County","173","1730","Ralls County",3226,540,2591,635,43,8
"G2901750","1990","Missouri","29","290","Randolph County","175","1750","Randolph County",8943,1188,6532,2411,203,174
"G2901770","1990","Missouri","29","290","Ray County","177","1770","Ray County",8020,591,6337,1683,78,37
"G2901790","1990","Missouri","29","290","Reynolds County","179","1790","Reynolds County",2542,995,1945,597,0,1
"G2901810","1990","Missouri","29","290","Ripley County","181","1810","Ripley County",4788,809,3623,1165,1,0
"G2901830","1990","Missouri","29","290","St. Charles County","183","1830","St. Charles County",74331,4782,56785,17546,765,867
"G2901850","1990","Missouri","29","290","St. Clair County","185","1850","St. Clair County",3499,1146,2631,868,5,1
"G2901860","1990","Missouri","29","290","Ste. Genevieve County","186","1860","Ste. Genevieve County",5707,1059,4719,988,12,7
"G2901870","1990","Missouri","29","290","St. Francois County","187","1870","St. Francois County",17670,2651,13079,4591,22,20
"G2901890","1990","Missouri","29","290","St. Louis County","189","1890","St. Louis County",380110,21729,280843,99267,27008,20223
"G2901950","1990","Missouri","29","290","Saline County","195","1950","Saline County",8903,1130,6284,2619,238,200
"G2901970","1990","Missouri","29","290","Schuyler County","197","1970","Schuyler County",1729,257,1304,425,0,0
"G2901990","1990","Missouri","29","290","Scotland County","199","1990","Scotland County",1956,346,1439,517,0,0
"G2902010","1990","Missouri","29","290","Scott County","201","2010","Scott County",14761,1120,10201,4560,417,659
"G2902030","1990","Missouri","29","290","Shannon County","203","2030","Shannon County",2917,395,2296,621,2,0
"G2902050","1990","Missouri","29","290","Shelby County","205","2050","Shelby County",2809,468,2126,683,18,5
"G2902070","1990","Missouri","29","290","Stoddard County","207","2070","Stoddard County",11383,905,8182,3201,63,59
"G2902090","1990","Missouri","29","290","Stone County","209","2090","Stone County",7885,3409,6434,1451,0,1
"G2902110","1990","Missouri","29","290","Sullivan County","211","2110","Sullivan County",2615,478,1976,639,0,0
"G2902130","1990","Missouri","29","290","Taney County","213","2130","Taney County",10321,2952,7713,2608,2,1
"G2902150","1990","Missouri","29","290","Texas County","215","2150","Texas County",8441,1084,6360,2081,5,1
"G2902170","1990","Missouri","29","290","Vernon County","217","2170","Vernon County",7301,880,5291,2010,1,4
"G2902190","1990","Missouri","29","290","Warren County","219","2190","Warren County",7070,1771,5713,1357,124,46
"G2902210","1990","Missouri","29","290","Washington County","221","2210","Washington County",6982,1093,5479,1503,29,19
"G2902230","1990","Missouri","29","290","Wayne County","223","2230","Wayne County",4607,1799,3526,1081,1,0
"G2902250","1990","Missouri","29","290","Webster County","225","2250","Webster County",8391,676,6526,1865,4,1
"G2902270","1990","Missouri","29","290","Worth County","227","2270","Worth County",1037,232,787,250,0,1
"G2902290","1990","Missouri","29","290","Wright County","229","2290","Wright County",6510,704,4801,1709,9,4
"G2905100","1990","Missouri","29","290","St. Louis city","510","5100","St. Louis city",164931,29988,74352,90579,24633,42217
"G3000010","1990","Montana","30","300","Beaverhead County","001","0010","Beaverhead County",3211,917,1975,1236,0,1
"G3000030","1990","Montana","30","300","Big Horn County","003","0030","Big Horn County",3448,856,2160,1288,1,4
"G3000050","1990","Montana","30","300","Blaine County","005","0050","Blaine County",2379,551,1479,900,0,3
"G3000070","1990","Montana","30","300","Broadwater County","007","0070","Broadwater County",1280,313,959,321,0,0
"G3000090","1990","Montana","30","300","Carbon County","009","0090","Carbon County",3269,1559,2390,879,1,0
"G3000110","1990","Montana","30","300","Carter County","011","0110","Carter County",589,227,456,133,0,0
"G3000130","1990","Montana","30","300","Cascade County","013","0130","Cascade County",30133,2930,19187,10946,84,264
"G3000150","1990","Montana","30","300","Chouteau County","015","0150","Chouteau County",2064,604,1431,633,0,2
"G3000170","1990","Montana","30","300","Custer County","017","0170","Custer County",4631,774,3100,1531,0,2
"G3000190","1990","Montana","30","300","Daniels County","019","0190","Daniels County",919,301,730,189,0,0
"G3000210","1990","Montana","30","300","Dawson County","021","0210","Dawson County",3691,796,2685,1006,0,0
"G3000230","1990","Montana","30","300","Deer Lodge County","023","0230","Deer Lodge County",4060,770,2961,1099,7,2
"G3000250","1990","Montana","30","300","Fallon County","025","0250","Fallon County",1166,359,898,268,0,0
"G3000270","1990","Montana","30","300","Fergus County","027","0270","Fergus County",4603,1129,3290,1313,3,1
"G3000290","1990","Montana","30","300","Flathead County","029","0290","Flathead County",22834,4145,16131,6703,8,11
"G3000310","1990","Montana","30","300","Gallatin County","031","0310","Gallatin County",19015,2335,11125,7890,8,12
"G3000330","1990","Montana","30","300","Garfield County","033","0330","Garfield County",577,347,409,168,0,0
"G3000350","1990","Montana","30","300","Glacier County","035","0350","Glacier County",3816,981,2325,1491,3,3
"G3000370","1990","Montana","30","300","Golden Valley County","037","0370","Golden Valley County",330,102,261,69,0,0
"G3000390","1990","Montana","30","300","Granite County","039","0390","Granite County",1051,873,792,259,0,0
"G3000410","1990","Montana","30","300","Hill County","041","0410","Hill County",6426,919,4056,2370,4,3
"G3000430","1990","Montana","30","300","Jefferson County","043","0430","Jefferson County",2867,435,2313,554,0,2
"G3000450","1990","Montana","30","300","Judith Basin County","045","0450","Judith Basin County",908,438,662,246,0,0
"G3000470","1990","Montana","30","300","Lake County","047","0470","Lake County",7814,3158,5485,2329,2,2
"G3000490","1990","Montana","30","300","Lewis and Clark County","049","0490","Lewis and Clark County",18649,2763,12769,5880,10,13
"G3000510","1990","Montana","30","300","Liberty County","051","0510","Liberty County",788,219,565,223,0,0
"G3000530","1990","Montana","30","300","Lincoln County","053","0530","Lincoln County",6668,1334,4888,1780,1,2
"G3000550","1990","Montana","30","300","McCone County","055","0550","McCone County",844,317,660,184,0,0
"G3000570","1990","Montana","30","300","Madison County","057","0570","Madison County",2387,1515,1643,744,0,0
"G3000590","1990","Montana","30","300","Meagher County","059","0590","Meagher County",709,550,478,231,0,0
"G3000610","1990","Montana","30","300","Mineral County","061","0610","Mineral County",1282,353,934,348,0,0
"G3000630","1990","Montana","30","300","Missoula County","063","0630","Missoula County",30782,2684,18514,12268,18,49
"G3000650","1990","Montana","30","300","Musselshell County","065","0650","Musselshell County",1661,522,1297,364,0,0
"G3000670","1990","Montana","30","300","Park County","067","0670","Park County",5619,1307,3724,1895,8,10
"G3000690","1990","Montana","30","300","Petroleum County","069","0690","Petroleum County",209,84,159,50,0,0
"G3000710","1990","Montana","30","300","Phillips County","071","0710","Phillips County",1931,834,1347,584,0,1
"G3000730","1990","Montana","30","300","Pondera County","073","0730","Pondera County",2246,372,1562,684,0,2
"G3000750","1990","Montana","30","300","Powder River County","075","0750","Powder River County",805,291,591,214,0,0
"G3000770","1990","Montana","30","300","Powell County","077","0770","Powell County",2234,601,1603,631,0,1
"G3000790","1990","Montana","30","300","Prairie County","079","0790","Prairie County",568,181,448,120,0,0
"G3000810","1990","Montana","30","300","Ravalli County","081","0810","Ravalli County",9698,1401,7281,2417,3,2
"G3000830","1990","Montana","30","300","Richland County","083","0830","Richland County",3956,869,2797,1159,1,0
"G3000850","1990","Montana","30","300","Roosevelt County","085","0850","Roosevelt County",3694,571,2361,1333,1,2
"G3000870","1990","Montana","30","300","Rosebud County","087","0870","Rosebud County",3479,772,2395,1084,3,5
"G3000890","1990","Montana","30","300","Sanders County","089","0890","Sanders County",3397,938,2551,846,3,2
"G3000910","1990","Montana","30","300","Sheridan County","091","0910","Sheridan County",1899,518,1463,436,0,0
"G3000930","1990","Montana","30","300","Silver Bow County","093","0930","Silver Bow County",13899,1575,9844,4055,4,7
"G3000950","1990","Montana","30","300","Stillwater County","095","0950","Stillwater County",2523,768,1857,666,0,0
"G3000970","1990","Montana","30","300","Sweet Grass County","097","0970","Sweet Grass County",1281,358,924,357,0,0
"G3000990","1990","Montana","30","300","Teton County","099","0990","Teton County",2329,396,1710,619,1,0
"G3001010","1990","Montana","30","300","Toole County","101","1010","Toole County",1922,432,1381,541,1,0
"G3001030","1990","Montana","30","300","Treasure County","103","1030","Treasure County",339,109,219,120,0,0
"G3001050","1990","Montana","30","300","Valley County","105","1050","Valley County",3268,2036,2332,936,2,2
"G3001070","1990","Montana","30","300","Wheatland County","107","1070","Wheatland County",849,280,639,210,1,0
"G3001090","1990","Montana","30","300","Wibaux County","109","1090","Wibaux County",454,109,329,125,0,0
"G3001110","1990","Montana","30","300","Yellowstone County","111","1110","Yellowstone County",44689,4092,29371,15318,54,118
"G3001130","1990","Montana","30","300","Yellowstone National Park","113","1130","Yellowstone National Park",24,22,3,21,0,0
"G3100010","1990","Nebraska","31","310","Adams County","001","0010","Adams County",11593,898,7475,4118,13,25
"G3100030","1990","Nebraska","31","310","Antelope County","003","0030","Antelope County",3045,433,2254,791,0,0
"G3100050","1990","Nebraska","31","310","Arthur County","005","0050","Arthur County",187,55,113,74,0,0
"G3100070","1990","Nebraska","31","310","Banner County","007","0070","Banner County",305,61,192,113,0,0
"G3100090","1990","Nebraska","31","310","Blaine County","009","0090","Blaine County",268,113,173,95,1,0
"G3100110","1990","Nebraska","31","310","Boone County","011","0110","Boone County",2560,318,1872,688,0,0
"G3100130","1990","Nebraska","31","310","Box Butte County","013","0130","Box Butte County",4898,636,3326,1572,10,11
"G3100150","1990","Nebraska","31","310","Boyd County","015","0150","Boyd County",1148,390,910,238,0,0
"G3100170","1990","Nebraska","31","310","Brown County","017","0170","Brown County",1499,451,1103,396,0,0
"G3100190","1990","Nebraska","31","310","Buffalo County","019","0190","Buffalo County",13736,802,8491,5245,5,29
"G3100210","1990","Nebraska","31","310","Burt County","021","0210","Burt County",3139,601,2233,906,3,0
"G3100230","1990","Nebraska","31","310","Butler County","023","0230","Butler County",3253,548,2445,808,0,1
"G3100250","1990","Nebraska","31","310","Cass County","025","0250","Cass County",7797,1154,5984,1813,8,3
"G3100270","1990","Nebraska","31","310","Cedar County","027","0270","Cedar County",3652,497,2808,844,0,2
"G3100290","1990","Nebraska","31","310","Chase County","029","0290","Chase County",1704,307,1276,428,0,1
"G3100310","1990","Nebraska","31","310","Cherry County","031","0310","Cherry County",2438,585,1547,891,1,0
"G3100330","1990","Nebraska","31","310","Cheyenne County","033","0330","Cheyenne County",3851,494,2711,1140,1,4
"G3100350","1990","Nebraska","31","310","Clay County","035","0350","Clay County",2741,432,2077,664,0,0
"G3100370","1990","Nebraska","31","310","Colfax County","037","0370","Colfax County",3562,409,2704,858,1,1
"G3100390","1990","Nebraska","31","310","Cuming County","039","0390","Cuming County",3851,281,2760,1091,0,2
"G3100410","1990","Nebraska","31","310","Custer County","041","0410","Custer County",4953,775,3516,1437,0,1
"G3100430","1990","Nebraska","31","310","Dakota County","043","0430","Dakota County",6035,451,4120,1915,12,15
"G3100450","1990","Nebraska","31","310","Dawes County","045","0450","Dawes County",3327,582,2099,1228,3,6
"G3100470","1990","Nebraska","31","310","Dawson County","047","0470","Dawson County",7829,1192,5458,2371,2,2
"G3100490","1990","Nebraska","31","310","Deuel County","049","0490","Deuel County",915,160,677,238,0,0
"G3100510","1990","Nebraska","31","310","Dixon County","051","0510","Dixon County",2338,275,1735,603,2,2
"G3100530","1990","Nebraska","31","310","Dodge County","053","0530","Dodge County",13445,1156,9093,4352,4,11
"G3100550","1990","Nebraska","31","310","Douglas County","055","0550","Douglas County",161113,11222,100977,60136,6663,9409
"G3100570","1990","Nebraska","31","310","Dundy County","057","0570","Dundy County",1085,241,754,331,0,0
"G3100590","1990","Nebraska","31","310","Fillmore County","059","0590","Fillmore County",2829,273,2110,719,1,0
"G3100610","1990","Nebraska","31","310","Franklin County","061","0610","Franklin County",1655,295,1306,349,0,0
"G3100630","1990","Nebraska","31","310","Frontier County","063","0630","Frontier County",1206,359,866,340,0,1
"G3100650","1990","Nebraska","31","310","Furnas County","065","0650","Furnas County",2334,571,1772,562,0,1
"G3100670","1990","Nebraska","31","310","Gage County","067","0670","Gage County",9019,716,6380,2639,3,6
"G3100690","1990","Nebraska","31","310","Garden County","069","0690","Garden County",1040,303,714,326,0,0
"G3100710","1990","Nebraska","31","310","Garfield County","071","0710","Garfield County",864,157,619,245,0,0
"G3100730","1990","Nebraska","31","310","Gosper County","073","0730","Gosper County",764,448,590,174,0,0
"G3100750","1990","Nebraska","31","310","Grant County","075","0750","Grant County",303,122,192,111,0,0
"G3100770","1990","Nebraska","31","310","Greeley County","077","0770","Greeley County",1133,151,889,244,0,0
"G3100790","1990","Nebraska","31","310","Hall County","079","0790","Hall County",18678,850,11886,6792,16,32
"G3100810","1990","Nebraska","31","310","Hamilton County","081","0810","Hamilton County",3235,354,2245,990,0,0
"G3100830","1990","Nebraska","31","310","Harlan County","083","0830","Harlan County",1585,824,1232,353,0,0
"G3100850","1990","Nebraska","31","310","Hayes County","085","0850","Hayes County",480,103,338,142,0,0
"G3100870","1990","Nebraska","31","310","Hitchcock County","087","0870","Hitchcock County",1467,406,1108,359,0,0
"G3100890","1990","Nebraska","31","310","Holt County","089","0890","Holt County",4744,728,3318,1426,1,1
"G3100910","1990","Nebraska","31","310","Hooker County","091","0910","Hooker County",332,101,255,77,0,0
"G3100930","1990","Nebraska","31","310","Howard County","093","0930","Howard County",2309,289,1717,592,0,0
"G3100950","1990","Nebraska","31","310","Jefferson County","095","0950","Jefferson County",3634,448,2768,866,0,0
"G3100970","1990","Nebraska","31","310","Johnson County","097","0970","Johnson County",1940,213,1483,457,0,0
"G3100990","1990","Nebraska","31","310","Kearney County","099","0990","Kearney County",2523,233,1822,701,0,0
"G3101010","1990","Nebraska","31","310","Keith County","101","1010","Keith County",3430,1508,2392,1038,2,2
"G3101030","1990","Nebraska","31","310","Keya Paha County","103","1030","Keya Paha County",419,165,297,122,0,0
"G3101050","1990","Nebraska","31","310","Kimball County","105","1050","Kimball County",1650,317,1229,421,0,0
"G3101070","1990","Nebraska","31","310","Knox County","107","1070","Knox County",3817,982,2803,1014,0,0
"G3101090","1990","Nebraska","31","310","Lancaster County","109","1090","Lancaster County",82759,3975,50104,32655,421,1048
"G3101110","1990","Nebraska","31","310","Lincoln County","111","1110","Lincoln County",12676,1534,8605,4071,15,15
"G3101130","1990","Nebraska","31","310","Logan County","113","1130","Logan County",320,67,213,107,0,0
"G3101150","1990","Nebraska","31","310","Loup County","115","1150","Loup County",276,123,201,75,0,0
"G3101170","1990","Nebraska","31","310","McPherson County","117","1170","McPherson County",212,45,135,77,1,0
"G3101190","1990","Nebraska","31","310","Madison County","119","1190","Madison County",12283,786,8035,4248,2,69
"G3101210","1990","Nebraska","31","310","Merrick County","121","1210","Merrick County",3061,472,2234,827,0,0
"G3101230","1990","Nebraska","31","310","Morrill County","123","1230","Morrill County",2083,447,1424,659,0,0
"G3101250","1990","Nebraska","31","310","Nance County","125","1250","Nance County",1585,222,1210,375,0,0
"G3101270","1990","Nebraska","31","310","Nemaha County","127","1270","Nemaha County",3079,353,2135,944,1,9
"G3101290","1990","Nebraska","31","310","Nuckolls County","129","1290","Nuckolls County",2359,340,1856,503,0,0
"G3101310","1990","Nebraska","31","310","Otoe County","131","1310","Otoe County",5657,480,4045,1612,2,6
"G3101330","1990","Nebraska","31","310","Pawnee County","133","1330","Pawnee County",1408,266,1137,271,0,0
"G3101350","1990","Nebraska","31","310","Perkins County","135","1350","Perkins County",1283,254,994,289,0,0
"G3101370","1990","Nebraska","31","310","Phelps County","137","1370","Phelps County",3769,315,2709,1060,0,1
"G3101390","1990","Nebraska","31","310","Pierce County","139","1390","Pierce County",2929,248,2243,686,0,0
"G3101410","1990","Nebraska","31","310","Platte County","141","1410","Platte County",10954,762,8038,2916,3,13
"G3101430","1990","Nebraska","31","310","Polk County","143","1430","Polk County",2223,519,1697,526,0,1
"G3101450","1990","Nebraska","31","310","Red Willow County","145","1450","Red Willow County",4723,556,3291,1432,1,2
"G3101470","1990","Nebraska","31","310","Richardson County","147","1470","Richardson County",4120,584,2953,1167,2,1
"G3101490","1990","Nebraska","31","310","Rock County","149","1490","Rock County",798,203,559,239,0,0
"G3101510","1990","Nebraska","31","310","Saline County","151","1510","Saline County",4829,470,3541,1288,2,0
"G3101530","1990","Nebraska","31","310","Sarpy County","153","1530","Sarpy County",33960,2034,21396,12564,603,1102
"G3101550","1990","Nebraska","31","310","Saunders County","155","1550","Saunders County",6809,785,5424,1385,2,2
"G3101570","1990","Nebraska","31","310","Scotts Bluff County","157","1570","Scotts Bluff County",14056,1458,9045,5011,7,13
"G3101590","1990","Nebraska","31","310","Seward County","159","1590","Seward County",5432,476,3822,1610,2,2
"G3101610","1990","Nebraska","31","310","Sheridan County","161","1610","Sheridan County",2618,593,1815,803,0,1
"G3101630","1990","Nebraska","31","310","Sherman County","163","1630","Sherman County",1431,443,1082,349,0,0
"G3101650","1990","Nebraska","31","310","Sioux County","165","1650","Sioux County",612,257,393,219,0,0
"G3101670","1990","Nebraska","31","310","Stanton County","167","1670","Stanton County",2167,188,1650,517,2,3
"G3101690","1990","Nebraska","31","310","Thayer County","169","1690","Thayer County",2669,348,2084,585,0,2
"G3101710","1990","Nebraska","31","310","Thomas County","171","1710","Thomas County",316,88,225,91,0,0
"G3101730","1990","Nebraska","31","310","Thurston County","173","1730","Thurston County",2288,260,1388,900,0,2
"G3101750","1990","Nebraska","31","310","Valley County","175","1750","Valley County",2141,328,1537,604,2,1
"G3101770","1990","Nebraska","31","310","Washington County","177","1770","Washington County",6017,361,4506,1511,11,11
"G3101790","1990","Nebraska","31","310","Wayne County","179","1790","Wayne County",3232,285,2095,1137,0,8
"G3101810","1990","Nebraska","31","310","Webster County","181","1810","Webster County",1755,293,1376,379,0,0
"G3101830","1990","Nebraska","31","310","Wheeler County","183","1830","Wheeler County",350,211,231,119,0,0
"G3101850","1990","Nebraska","31","310","York County","185","1850","York County",5467,394,3752,1715,5,4
"G3200010","1990","Nevada","32","320","Churchill County","001","0010","Churchill County",6666,624,4204,2462,13,48
"G3200030","1990","Nevada","32","320","Clark County","003","0030","Clark County",287025,30163,149007,138018,8112,15900
"G3200050","1990","Nevada","32","320","Douglas County","005","0050","Douglas County",10571,3550,7285,3286,9,18
"G3200070","1990","Nevada","32","320","Elko County","007","0070","Elko County",11777,1684,7592,4185,19,18
"G3200090","1990","Nevada","32","320","Esmeralda County","009","0090","Esmeralda County",588,378,355,233,0,2
"G3200110","1990","Nevada","32","320","Eureka County","011","0110","Eureka County",617,200,421,196,0,1
"G3200130","1990","Nevada","32","320","Humboldt County","013","0130","Humboldt County",4538,506,3054,1484,12,7
"G3200150","1990","Nevada","32","320","Lander County","015","0150","Lander County",2212,374,1555,657,1,0
"G3200170","1990","Nevada","32","320","Lincoln County","017","0170","Lincoln County",1325,475,974,351,1,0
"G3200190","1990","Nevada","32","320","Lyon County","019","0190","Lyon County",7680,1042,5560,2120,12,7
"G3200210","1990","Nevada","32","320","Mineral County","021","0210","Mineral County",2529,465,1681,848,76,47
"G3200230","1990","Nevada","32","320","Nye County","023","0230","Nye County",6664,1409,4677,1987,27,15
"G3200270","1990","Nevada","32","320","Pershing County","027","0270","Pershing County",1614,294,980,634,1,3
"G3200290","1990","Nevada","32","320","Storey County","029","0290","Storey County",1006,79,734,272,1,1
"G3200310","1990","Nevada","32","320","Washoe County","031","0310","Washoe County",102294,9899,55335,46959,597,1473
"G3200330","1990","Nevada","32","320","White Pine County","033","0330","White Pine County",3296,686,2392,904,4,1
"G3205100","1990","Nevada","32","320","Carson City","510","5100","Carson City",15895,733,9582,6313,19,40
"G3300010","1990","New Hampshire","33","330","Belknap County","001","0010","Belknap County",18839,11467,13475,5364,11,9
"G3300030","1990","New Hampshire","33","330","Carroll County","003","0030","Carroll County",14253,17893,10739,3514,3,5
"G3300050","1990","New Hampshire","33","330","Cheshire County","005","0050","Cheshire County",25856,4494,18215,7641,20,27
"G3300070","1990","New Hampshire","33","330","Coos County","007","0070","Coos County",13799,4913,9698,4101,7,2
"G3300090","1990","New Hampshire","33","330","Grafton County","009","0090","Grafton County",27542,14664,18500,9042,21,50
"G3300110","1990","New Hampshire","33","330","Hillsborough County","011","0110","Hillsborough County",124567,11055,79363,45204,348,690
"G3300130","1990","New Hampshire","33","330","Merrimack County","013","0130","Merrimack County",44595,6275,31088,13507,60,76
"G3300150","1990","New Hampshire","33","330","Rockingham County","015","0150","Rockingham County",89118,12655,64324,24794,258,504
"G3300170","1990","New Hampshire","33","330","Strafford County","017","0170","Strafford County",37744,4643,24453,13291,64,147
"G3300190","1990","New Hampshire","33","330","Sullivan County","019","0190","Sullivan County",14873,4659,10517,4356,6,14
"G3400010","1990","New Jersey","34","340","Atlantic County","001","0010","Atlantic County",85123,21754,54923,30200,5283,8702
"G3400030","1990","New Jersey","34","340","Bergen County","003","0030","Bergen County",308880,15937,209876,99004,6169,7457
"G3400050","1990","New Jersey","34","340","Burlington County","005","0050","Burlington County",136554,6682,102910,33644,10506,6321
"G3400070","1990","New Jersey","34","340","Camden County","007","0070","Camden County",178758,11387,124711,54047,13473,12794
"G3400090","1990","New Jersey","34","340","Cape May County","009","0090","Cape May County",37856,47681,27242,10614,879,848
"G3400110","1990","New Jersey","34","340","Cumberland County","011","0110","Cumberland County",47118,3176,32299,14819,3037,3307
"G3400130","1990","New Jersey","34","340","Essex County","013","0130","Essex County",278752,19958,126313,152439,28094,79101
"G3400150","1990","New Jersey","34","340","Gloucester County","015","0150","Gloucester County",78845,3614,61774,17071,3985,2607
"G3400170","1990","New Jersey","34","340","Hudson County","017","0170","Hudson County",208739,20943,67837,140902,5632,20080
"G3400190","1990","New Jersey","34","340","Hunterdon County","019","0190","Hunterdon County",37906,2081,30527,7379,185,86
"G3400210","1990","New Jersey","34","340","Mercer County","021","0210","Mercer County",116941,6725,77816,39125,8145,10788
"G3400230","1990","New Jersey","34","340","Middlesex County","023","0230","Middlesex County",238833,11341,160991,77842,5931,10723
"G3400250","1990","New Jersey","34","340","Monmouth County","025","0250","Monmouth County",197570,20838,143533,54037,6621,8256
"G3400270","1990","New Jersey","34","340","Morris County","027","0270","Morris County",148751,6994,110089,38662,1557,2649
"G3400290","1990","New Jersey","34","340","Ocean County","029","0290","Ocean County",168147,51716,139417,28730,1796,1657
"G3400310","1990","New Jersey","34","340","Passaic County","031","0310","Passaic County",155269,7243,86638,68631,5114,14187
"G3400330","1990","New Jersey","34","340","Salem County","033","0330","Salem County",23794,1555,17198,6596,1612,1685
"G3400350","1990","New Jersey","34","340","Somerset County","035","0350","Somerset County",88346,4307,66561,21785,2537,2061
"G3400370","1990","New Jersey","34","340","Sussex County","037","0370","Sussex County",44456,7118,36574,7882,193,95
"G3400390","1990","New Jersey","34","340","Union County","039","0390","Union County",180076,6957,112508,67568,13653,15553
"G3400410","1990","New Jersey","34","340","Warren County","041","0410","Warren County",33997,2592,23644,10353,227,196
"G3500010","1990","New Mexico","35","350","Bernalillo County","001","0010","Bernalillo County",185582,15653,112589,72993,1823,2908
"G3500030","1990","New Mexico","35","350","Catron County","003","0030","Catron County",1010,542,771,239,2,1
"G3500050","1990","New Mexico","35","350","Chaves County","005","0050","Chaves County",20589,2797,14402,6187,229,182
"G3500060","1990","New Mexico","35","350","Cibola County","006","0060","Cibola County",7292,2400,5380,1912,21,25
"G3500070","1990","New Mexico","35","350","Colfax County","007","0070","Colfax County",4959,3306,3500,1459,4,9
"G3500090","1990","New Mexico","35","350","Curry County","009","0090","Curry County",15113,1793,9313,5800,330,633
"G3500110","1990","New Mexico","35","350","De Baca County","011","0110","DeBaca County",913,416,680,233,1,0
"G3500130","1990","New Mexico","35","350","Doña Ana County","013","0130","Dona Ana County",45029,4119,29084,15945,259,459
"G3500150","1990","New Mexico","35","350","Eddy County","015","0150","Eddy County",17472,2662,12745,4727,182,159
"G3500170","1990","New Mexico","35","350","Grant County","017","0170","Grant County",9773,1576,6875,2898,17,22
"G3500190","1990","New Mexico","35","350","Guadalupe County","019","0190","Guadalupe County",1520,629,1078,442,2,1
"G3500210","1990","New Mexico","35","350","Harding County","021","0210","Harding County",396,218,308,88,0,1
"G3500230","1990","New Mexico","35","350","Hidalgo County","023","0230","Hidalgo County",2004,409,1227,777,2,1
"G3500250","1990","New Mexico","35","350","Lea County","025","0250","Lea County",19306,4027,13809,5497,482,399
"G3500270","1990","New Mexico","35","350","Lincoln County","027","0270","Lincoln County",4789,7833,3466,1323,10,8
"G3500280","1990","New Mexico","35","350","Los Alamos County","028","0280","Los Alamos County",7213,352,5367,1846,16,16
"G3500290","1990","New Mexico","35","350","Luna County","029","0290","Luna County",6797,969,4836,1961,60,32
"G3500310","1990","New Mexico","35","350","McKinley County","031","0310","McKinley County",16588,4345,11799,4789,62,66
"G3500330","1990","New Mexico","35","350","Mora County","033","0330","Mora County",1519,967,1234,285,2,0
"G3500350","1990","New Mexico","35","350","Otero County","035","0350","Otero County",18155,5022,11313,6842,325,566
"G3500370","1990","New Mexico","35","350","Quay County","037","0370","Quay County",4238,1338,3058,1180,22,32
"G3500390","1990","New Mexico","35","350","Rio Arriba County","039","0390","Rio Arriba County",11461,2896,9218,2243,15,19
"G3500410","1990","New Mexico","35","350","Roosevelt County","041","0410","Roosevelt County",5991,911,3856,2135,11,53
"G3500430","1990","New Mexico","35","350","Sandoval County","043","0430","Sandoval County",20867,2800,17268,3599,273,63
"G3500450","1990","New Mexico","35","350","San Juan County","045","0450","San Juan County",28740,5508,20691,8049,67,76
"G3500470","1990","New Mexico","35","350","San Miguel County","047","0470","San Miguel County",8701,2365,6265,2436,11,15
"G3500490","1990","New Mexico","35","350","Santa Fe County","049","0490","Santa Fe County",37840,3624,25621,12219,77,108
"G3500510","1990","New Mexico","35","350","Sierra County","051","0510","Sierra County",4428,2029,3247,1181,9,3
"G3500530","1990","New Mexico","35","350","Socorro County","053","0530","Socorro County",5217,1072,3586,1631,15,19
"G3500550","1990","New Mexico","35","350","Taos County","055","0550","Taos County",8752,3268,6550,2202,10,7
"G3500570","1990","New Mexico","35","350","Torrance County","057","0570","Torrance County",3670,1208,3010,660,9,3
"G3500590","1990","New Mexico","35","350","Union County","059","0590","Union County",1615,684,1169,446,0,0
"G3500610","1990","New Mexico","35","350","Valencia County","061","0610","Valencia County",15170,1611,12650,2520,109,34
