GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,A00AA1980,A08AA1980,A08AB1980,B18AA1980,B18AB1980,B18AC1980,B18AD1980,B18AE1980
"G3500410","1980","New Mexico","35","350","Roosevelt County","041","0410","ROOSEVELT COUNTY",15695,7565,8130,12841,248,215,49,
"G3500430","1980","New Mexico","35","350","Sandoval County","043","0430","SANDOVAL COUNTY",34799,17191,17608,21012,272,9471,85,
"G3500450","1980","New Mexico","35","350","San Juan County","045","0450","SAN JUAN COUNTY",81433,40472,40961,49572,145,26866,198,
"G3500470","1980","New Mexico","35","350","San Miguel County","047","0470","SAN MIGUEL COUNTY",22751,11210,11541,16683,66,184,27,
"G3500490","1980","New Mexico","35","350","Santa Fe County","049","0490","SANTA FE COUNTY",75360,36946,38414,60720,273,2147,196,
"G3500510","1980","New Mexico","35","350","Sierra County","051","0510","SIERRA COUNTY",8454,4089,4365,8136,16,44,7,
"G3500530","1980","New Mexico","35","350","Socorro County","053","0530","SOCORRO COUNTY",12566,6401,6165,10272,90,1226,198,
"G3500550","1980","New Mexico","35","350","Taos County","055","0550","TAOS COUNTY",19456,9697,9759,9398,8,1273,14,
"G3500570","1980","New Mexico","35","350","Torrance County","057","0570","TORRANCE COUNTY",7491,3714,3777,5474,10,67,23,
"G3500590","1980","New Mexico","35","350","Union County","059","0590","UNION COUNTY",4725,2318,2407,4629,0,3,10,
"G3500610","1980","New Mexico","35","350","Valencia County","061","0610","VALENCIA COUNTY",61115,30436,30679,43917,429,8636,149,
"G3600010","1980","New York","36","360","Albany County","001","0010","ALBANY COUNTY",285909,135291,150618,263067,18803,321,2893,
"G3600030","1980","New York","36","360","Allegany County","003","0030","ALLEGANY COUNTY",51742,25427,26315,51080,173,229,169,
"G3600050","1980","New York","36","360","Bronx County","005","0050","BRONX COUNTY",1168972,530449,638523,551147,372650,2050,17412,
"G3600070","1980","New York","36","360","Broome County","007","0070","BROOME COUNTY",213648,102717,110931,207921,3266,411,1665,
"G3600090","1980","New York","36","360","Cattaraugus County","009","0090","CATTARAUGUS COUNTY",85697,41495,44202,83088,580,1737,231,
"G3600110","1980","New York","36","360","Cayuga County","011","0110","CAYUGA COUNTY",79894,39226,40668,77327,1914,195,148,
"G3600130","1980","New York","36","360","Chautauqua County","013","0130","CHAUTAUQUA COUNTY",146925,70767,76158,142757,2021,433,541,
"G3600150","1980","New York","36","360","Chemung County","015","0150","CHEMUNG COUNTY",97656,46913,50743,92629,3957,224,460,
"G3600170","1980","New York","36","360","Chenango County","017","0170","CHENANGO COUNTY",49344,24071,25273,48848,277,68,136,
"G3600190","1980","New York","36","360","Clinton County","019","0190","CLINTON COUNTY",80750,41035,39715,77169,2416,103,419,
"G3600210","1980","New York","36","360","Columbia County","021","0210","COLUMBIA COUNTY",59487,29067,30420,57048,2055,108,114,
"G3600230","1980","New York","36","360","Cortland County","023","0230","CORTLAND COUNTY",48820,23203,25617,48263,236,127,130,
"G3600250","1980","New York","36","360","Delaware County","025","0250","DELAWARE COUNTY",46824,22947,23877,46210,254,106,145,
"G3600270","1980","New York","36","360","Dutchess County","027","0270","DUTCHESS COUNTY",245055,121328,123727,222401,17010,503,3085,
"G3600290","1980","New York","36","360","Erie County","029","0290","ERIE COUNTY",1015472,483238,532234,895081,103565,4773,5552,
"G3600310","1980","New York","36","360","Essex County","031","0310","ESSEX COUNTY",36176,17705,18471,35884,128,82,41,
"G3600330","1980","New York","36","360","Franklin County","033","0330","FRANKLIN COUNTY",44929,22011,22918,42518,113,2168,121,
"G3600350","1980","New York","36","360","Fulton County","035","0350","FULTON COUNTY",55153,26457,28696,54413,453,122,103,
"G3600370","1980","New York","36","360","Genesee County","037","0370","GENESEE COUNTY",59400,28963,30437,57390,1082,589,178,
"G3600390","1980","New York","36","360","Greene County","039","0390","GREENE COUNTY",40861,19848,21013,39367,1190,77,71,
"G3600410","1980","New York","36","360","Hamilton County","041","0410","HAMILTON COUNTY",5034,2508,2526,5019,0,6,2,
"G3600430","1980","New York","36","360","Herkimer County","043","0430","HERKIMER COUNTY",66714,32247,34467,66273,182,97,127,
"G3600450","1980","New York","36","360","Jefferson County","045","0450","JEFFERSON COUNTY",88151,42164,45987,87122,298,227,374,
"G3600470","1980","New York","36","360","Kings County","047","0470","KINGS COUNTY",2230936,1026997,1203939,1265769,723748,4043,46217,
"G3600490","1980","New York","36","360","Lewis County","049","0490","LEWIS COUNTY",25035,12512,12523,24921,6,29,75,
"G3600510","1980","New York","36","360","Livingston County","051","0510","LIVINGSTON COUNTY",57006,27394,29612,55906,637,175,214,
"G3600530","1980","New York","36","360","Madison County","053","0530","MADISON COUNTY",65150,32066,33084,64134,515,167,179,
"G3600550","1980","New York","36","360","Monroe County","055","0550","MONROE COUNTY",702238,337664,364574,615317,71460,1957,5702,
"G3600570","1980","New York","36","360","Montgomery County","057","0570","MONTGOMERY COUNTY",53439,25532,27907,52440,350,57,154,
"G3600590","1980","New York","36","360","Nassau County","059","0590","NASSAU COUNTY",1321582,635474,686108,1208127,90222,1252,14986,
"G3600610","1980","New York","36","360","New York County","061","0610","NEW YORK COUNTY",1428285,669704,758581,865895,311326,3386,75652,
"G3600630","1980","New York","36","360","Niagara County","063","0630","NIAGARA COUNTY",227354,109638,117716,212856,11106,2389,670,
"G3600650","1980","New York","36","360","Oneida County","065","0650","ONEIDA COUNTY",253466,122243,131223,243510,7458,476,1044,
"G3600670","1980","New York","36","360","Onondaga County","067","0670","ONONDAGA COUNTY",463920,221938,241982,426005,30099,3403,3022,
"G3600690","1980","New York","36","360","Ontario County","069","0690","ONTARIO COUNTY",88909,43899,45010,86745,1302,136,276,
"G3600710","1980","New York","36","360","Orange County","071","0710","ORANGE COUNTY",259603,128214,131389,237654,16327,588,1336,
"G3600730","1980","New York","36","360","Orleans County","073","0730","ORLEANS COUNTY",38496,18940,19556,36078,1935,193,98,
"G3600750","1980","New York","36","360","Oswego County","075","0750","OSWEGO COUNTY",113901,56083,57818,112752,402,357,307,
"G3600770","1980","New York","36","360","Otsego County","077","0770","OTSEGO COUNTY",59075,28069,31006,58230,431,103,144,
"G3600790","1980","New York","36","360","Putnam County","079","0790","PUTNAM COUNTY",77193,38246,38947,76304,340,49,350,
"G3600810","1980","New York","36","360","Queens County","081","0810","QUEENS COUNTY",1891325,878181,1013144,1351552,355010,3543,99132,
"G3600830","1980","New York","36","360","Rensselaer County","083","0830","RENSSELAER COUNTY",151966,73968,77998,146470,4189,184,816,
"G3600850","1980","New York","36","360","Richmond County","085","0850","RICHMOND COUNTY",352121,169807,182314,314242,25643,378,7346,
"G3600870","1980","New York","36","360","Rockland County","087","0870","ROCKLAND COUNTY",259530,125705,133825,233704,18013,607,4566,
"G3600890","1980","New York","36","360","St. Lawrence County","089","0890","ST. LAWRENCE COUNTY",114254,56532,57722,113013,289,421,473,
"G3600910","1980","New York","36","360","Saratoga County","091","0910","SARATOGA COUNTY",153759,75149,78610,151279,1368,271,653,
"G3600930","1980","New York","36","360","Schenectady County","093","0930","SCHENECTADY COUNTY",149946,71262,78684,143521,4605,336,1130,
"G3600950","1980","New York","36","360","Schoharie County","095","0950","SCHOHARIE COUNTY",29710,14549,15161,29207,230,78,103,
"G3600970","1980","New York","36","360","Schuyler County","097","0970","SCHUYLER COUNTY",17686,8645,9041,17412,96,73,72,
"G3600990","1980","New York","36","360","Seneca County","099","0990","SENECA COUNTY",33733,16572,17161,33154,306,43,155,
"G3601010","1980","New York","36","360","Steuben County","101","1010","STEUBEN COUNTY",99217,48414,50803,97553,984,195,396,
"G3601030","1980","New York","36","360","Suffolk County","103","1030","SUFFOLK COUNTY",1284231,624843,659388,1187269,71901,2315,10862,
"G3601050","1980","New York","36","360","Sullivan County","105","1050","SULLIVAN COUNTY",65155,32934,32221,58941,4385,164,555,
"G3601070","1980","New York","36","360","Tioga County","107","1070","TIOGA COUNTY",49812,24543,25269,49032,413,59,255,
"G3601090","1980","New York","36","360","Tompkins County","109","1090","TOMPKINS COUNTY",87085,43414,43671,81657,2674,153,2167,
"G3601110","1980","New York","36","360","Ulster County","111","1110","ULSTER COUNTY",158158,77668,80490,149327,6346,281,810,
"G3601130","1980","New York","36","360","Warren County","113","1130","WARREN COUNTY",54854,26068,28786,54314,272,64,191,
"G3601150","1980","New York","36","360","Washington County","115","1150","WASHINGTON COUNTY",54795,27238,27557,53398,949,66,70,
"G3601170","1980","New York","36","360","Wayne County","117","1170","WAYNE COUNTY",84581,41561,43020,81237,2557,195,233,
"G3601190","1980","New York","36","360","Westchester County","119","1190","WESTCHESTER COUNTY",866599,407933,458666,732913,104140,984,16332,
"G3601210","1980","New York","36","360","Wyoming County","121","1210","WYOMING COUNTY",39895,20612,19283,38585,1045,38,81,
"G3601230","1980","New York","36","360","Yates County","123","1230","YATES COUNTY",21459,10134,11325,21199,116,23,31,
"G3700010","1980","North Carolina","37","370","Alamance County","001","0010","ALAMANCE COUNTY",99319,47269,52050,79843,19068,116,250,
"G3700030","1980","North Carolina","37","370","Alexander County","003","0030","ALEXANDER COUNTY",24999,12399,12600,23205,1664,34,60,
"G3700050","1980","North Carolina","37","370","Alleghany County","005","0050","ALLEGHANY COUNTY",9587,4636,4951,9359,216,5,0,
"G3700070","1980","North Carolina","37","370","Anson County","007","0070","ANSON COUNTY",25649,12041,13608,13637,11935,69,8,
"G3700090","1980","North Carolina","37","370","Ashe County","009","0090","ASHE COUNTY",22325,10885,11440,22086,184,22,33,
"G3700110","1980","North Carolina","37","370","Avery County","011","0110","AVERY COUNTY",14409,7219,7190,14276,90,43,0,
"G3700130","1980","North Carolina","37","370","Beaufort County","013","0130","BEAUFORT COUNTY",40355,19168,21187,27525,12786,9,32,
"G3700150","1980","North Carolina","37","370","Bertie County","015","0150","BERTIE COUNTY",21024,9933,11091,8488,12441,85,7,
"G3700170","1980","North Carolina","37","370","Bladen County","017","0170","BLADEN COUNTY",30491,14771,15720,18290,11792,308,54,
"G3700190","1980","North Carolina","37","370","Brunswick County","019","0190","BRUNSWICK COUNTY",35777,17619,18158,27368,8261,51,70,
"G3700210","1980","North Carolina","37","370","Buncombe County","021","0210","BUNCOMBE COUNTY",160934,76278,84656,146125,13943,326,337,
"G3700230","1980","North Carolina","37","370","Burke County","023","0230","BURKE COUNTY",72504,35370,37134,66972,5201,84,160,
"G3700250","1980","North Carolina","37","370","Cabarrus County","025","0250","CABARRUS COUNTY",85895,41240,44655,73419,12112,169,141,
"G3700270","1980","North Carolina","37","370","Caldwell County","027","0270","CALDWELL COUNTY",67746,33141,34605,63738,3829,103,70,
"G3700290","1980","North Carolina","37","370","Camden County","029","0290","CAMDEN COUNTY",5829,2829,3000,3938,1876,15,0,
"G3700310","1980","North Carolina","37","370","Carteret County","031","0310","CARTERET COUNTY",41092,20435,20657,36955,3857,68,155,
"G3700330","1980","North Carolina","37","370","Caswell County","033","0330","CASWELL COUNTY",20705,10219,10486,11644,9016,12,26,
"G3700350","1980","North Carolina","37","370","Catawba County","035","0350","CATAWBA COUNTY",105208,50915,54293,95220,9683,76,193,
"G3700370","1980","North Carolina","37","370","Chatham County","037","0370","CHATHAM COUNTY",33415,16401,17014,24328,8987,57,43,
"G3700390","1980","North Carolina","37","370","Cherokee County","039","0390","CHEROKEE COUNTY",18933,9126,9807,18304,395,196,36,
"G3700410","1980","North Carolina","37","370","Chowan County","041","0410","CHOWAN COUNTY",12558,5909,6649,7263,5210,24,61,
"G3700430","1980","North Carolina","37","370","Clay County","043","0430","CLAY COUNTY",6619,3268,3351,6553,54,12,0,
"G3700450","1980","North Carolina","37","370","Cleveland County","045","0450","CLEVELAND COUNTY",83435,40167,43268,65749,17411,123,132,
"G3700470","1980","North Carolina","37","370","Columbus County","047","0470","COLUMBUS COUNTY",51037,24494,26543,34443,15394,1148,43,
"G3700490","1980","North Carolina","37","370","Craven County","049","0490","CRAVEN COUNTY",71043,36511,34532,50554,19294,169,493,
"G3700510","1980","North Carolina","37","370","Cumberland County","051","0510","CUMBERLAND COUNTY",247160,130174,116986,158439,76049,3869,4534,
"G3700530","1980","North Carolina","37","370","Currituck County","053","0530","CURRITUCK COUNTY",11089,5649,5440,9216,1758,61,47,
"G3700550","1980","North Carolina","37","370","Dare County","055","0550","DARE COUNTY",13377,6656,6721,12521,817,13,3,
"G3700570","1980","North Carolina","37","370","Davidson County","057","0570","DAVIDSON COUNTY",113162,55222,57940,101206,11362,281,238,
"G3700590","1980","North Carolina","37","370","Davie County","059","0590","DAVIE COUNTY",24599,12097,12502,21991,2547,30,0,
"G3700610","1980","North Carolina","37","370","Duplin County","061","0610","DUPLIN COUNTY",40952,19631,21321,26822,14003,73,14,
"G3700630","1980","North Carolina","37","370","Durham County","063","0630","DURHAM COUNTY",152785,71442,81343,95663,55569,284,1151,
"G3700650","1980","North Carolina","37","370","Edgecombe County","065","0650","EDGECOMBE COUNTY",55988,26176,29812,27524,28376,30,42,
"G3700670","1980","North Carolina","37","370","Forsyth County","067","0670","FORSYTH COUNTY",243683,115042,128641,182502,59456,684,760,
"G3700690","1980","North Carolina","37","370","Franklin County","069","0690","FRANKLIN COUNTY",30055,14460,15595,17669,12301,49,19,
"G3700710","1980","North Carolina","37","370","Gaston County","071","0710","GASTON COUNTY",162568,77901,84667,141982,19841,314,324,
"G3700730","1980","North Carolina","37","370","Gates County","073","0730","GATES COUNTY",8875,4429,4446,4205,4664,2,4,
"G3700750","1980","North Carolina","37","370","Graham County","075","0750","GRAHAM COUNTY",7217,3595,3622,6837,0,376,2,
"G3700770","1980","North Carolina","37","370","Granville County","077","0770","GRANVILLE COUNTY",34043,16903,17140,18860,14941,65,128,
"G3700790","1980","North Carolina","37","370","Greene County","079","0790","GREENE COUNTY",16117,7867,8250,8800,7298,0,0,
"G3700810","1980","North Carolina","37","370","Guilford County","081","0810","GUILFORD COUNTY",317154,149733,167421,235259,79125,1112,1271,
"G3700830","1980","North Carolina","37","370","Halifax County","083","0830","HALIFAX COUNTY",55286,26507,28779,27800,26054,1202,227,
"G3700850","1980","North Carolina","37","370","Harnett County","085","0850","HARNETT COUNTY",59570,29145,30425,44953,13850,468,178,
"G3700870","1980","North Carolina","37","370","Haywood County","087","0870","HAYWOOD COUNTY",46495,22514,23981,45495,790,80,124,
"G3700890","1980","North Carolina","37","370","Henderson County","089","0890","HENDERSON COUNTY",58580,28060,30520,56296,2008,126,55,
"G3700910","1980","North Carolina","37","370","Hertford County","091","0910","HERTFORD COUNTY",23368,11192,12176,10303,12810,164,33,
"G3700930","1980","North Carolina","37","370","Hoke County","093","0930","HOKE COUNTY",20383,10047,10336,8857,8875,2557,59,
"G3700950","1980","North Carolina","37","370","Hyde County","095","0950","HYDE COUNTY",5873,2857,3016,3774,2088,0,5,
"G3700970","1980","North Carolina","37","370","Iredell County","097","0970","IREDELL COUNTY",82538,39864,42674,68018,14219,112,105,
"G3700990","1980","North Carolina","37","370","Jackson County","099","0990","JACKSON COUNTY",25811,12675,13136,22839,507,2418,44,
"G3701010","1980","North Carolina","37","370","Johnston County","101","1010","JOHNSTON COUNTY",70599,33975,36624,56439,13918,112,111,
"G3701030","1980","North Carolina","37","370","Jones County","103","1030","JONES COUNTY",9705,4578,5127,5474,4212,19,0,
"G3701050","1980","North Carolina","37","370","Lee County","105","1050","LEE COUNTY",36718,17558,19160,28444,8119,77,62,
"G3701070","1980","North Carolina","37","370","Lenoir County","107","1070","LENOIR COUNTY",59819,28235,31584,36928,22679,22,121,
"G3701090","1980","North Carolina","37","370","Lincoln County","109","1090","LINCOLN COUNTY",42372,20771,21601,38462,3832,54,18,
"G3701110","1980","North Carolina","37","370","McDowell County","111","1110","MCDOWELL COUNTY",35135,17048,18087,33391,1549,73,122,
"G3701130","1980","North Carolina","37","370","Macon County","113","1130","MACON COUNTY",20178,9805,10373,19763,339,28,42,
"G3701150","1980","North Carolina","37","370","Madison County","115","1150","MADISON COUNTY",16827,8238,8589,16627,159,21,18,
"G3701170","1980","North Carolina","37","370","Martin County","117","1170","MARTIN COUNTY",25948,12306,13642,14346,11555,0,14,
"G3701190","1980","North Carolina","37","370","Mecklenburg County","119","1190","MECKLENBURG COUNTY",404270,193390,210880,291856,107222,1668,2746,
"G3701210","1980","North Carolina","37","370","Mitchell County","121","1210","MITCHELL COUNTY",14428,7026,7402,14270,30,34,42,
"G3701230","1980","North Carolina","37","370","Montgomery County","123","1230","MONTGOMERY COUNTY",22469,10982,11487,16804,5542,93,15,
"G3701250","1980","North Carolina","37","370","Moore County","125","1250","MOORE COUNTY",50505,24351,26154,39427,10656,300,93,
"G3701270","1980","North Carolina","37","370","Nash County","127","1270","NASH COUNTY",67153,31919,35234,44671,22089,152,192,
"G3701290","1980","North Carolina","37","370","New Hanover County","129","1290","NEW HANOVER COUNTY",103471,49364,54107,80291,22437,291,328,
"G3701310","1980","North Carolina","37","370","Northampton County","131","1310","NORTHAMPTON COUNTY",22584,11112,11472,8855,13707,11,11,
"G3701330","1980","North Carolina","37","370","Onslow County","133","1330","ONSLOW COUNTY",112784,67085,45699,85123,23006,886,1656,
"G3701350","1980","North Carolina","37","370","Orange County","135","1350","ORANGE COUNTY",77055,36777,40278,62678,13326,194,717,
"G3701370","1980","North Carolina","37","370","Pamlico County","137","1370","PAMLICO COUNTY",10398,5012,5386,7029,3238,100,15,
"G3701390","1980","North Carolina","37","370","Pasquotank County","139","1390","PASQUOTANK COUNTY",28462,13681,14781,17845,10383,7,183,
"G3701410","1980","North Carolina","37","370","Pender County","141","1410","PENDER COUNTY",22215,10891,11324,13489,8626,5,89,
"G3701430","1980","North Carolina","37","370","Perquimans County","143","1430","PERQUIMANS COUNTY",9486,4538,4948,5905,3581,0,0,
"G3701450","1980","North Carolina","37","370","Person County","145","1450","PERSON COUNTY",29164,14072,15092,19808,9159,161,18,
"G3701470","1980","North Carolina","37","370","Pitt County","147","1470","PITT COUNTY",90146,42528,47618,58729,30966,72,269,
"G3701490","1980","North Carolina","37","370","Polk County","149","1490","POLK COUNTY",12984,6144,6840,11735,1187,32,16,
"G3701510","1980","North Carolina","37","370","Randolph County","151","1510","RANDOLPH COUNTY",91728,44729,46999,85659,5575,308,121,
"G3701530","1980","North Carolina","37","370","Richmond County","153","1530","RICHMOND COUNTY",45481,21758,23723,32799,12104,504,48,
"G3701550","1980","North Carolina","37","370","Robeson County","155","1550","ROBESON COUNTY",101610,48491,53119,40163,25600,35507,161,
"G3701570","1980","North Carolina","37","370","Rockingham County","157","1570","ROCKINGHAM COUNTY",83426,39977,43449,65996,17186,52,50,
"G3701590","1980","North Carolina","37","370","Rowan County","159","1590","ROWAN COUNTY",99186,48018,51168,82768,15807,216,357,
"G3701610","1980","North Carolina","37","370","Rutherford County","161","1610","RUTHERFORD COUNTY",53787,25719,28068,47159,6534,20,62,
"G3701630","1980","North Carolina","37","370","Sampson County","163","1630","SAMPSON COUNTY",49687,23921,25766,31998,16735,887,24,
"G3701650","1980","North Carolina","37","370","Scotland County","165","1650","SCOTLAND COUNTY",32273,15421,16852,18834,11361,1980,52,
"G3701670","1980","North Carolina","37","370","Stanly County","167","1670","STANLY COUNTY",48517,23426,25091,42663,5699,49,92,
"G3701690","1980","North Carolina","37","370","Stokes County","169","1690","STOKES COUNTY",33086,16222,16864,30684,2374,10,6,
"G3701710","1980","North Carolina","37","370","Surry County","171","1710","SURRY COUNTY",59449,28653,30796,56408,2875,71,33,
"G3701730","1980","North Carolina","37","370","Swain County","173","1730","SWAIN COUNTY",10283,4966,5317,7676,101,2493,13,
"G3701750","1980","North Carolina","37","370","Transylvania County","175","1750","TRANSYLVANIA COUNTY",23417,11539,11878,22071,1240,32,56,
"G3701770","1980","North Carolina","37","370","Tyrrell County","177","1770","TYRRELL COUNTY",3975,1873,2102,2417,1550,0,0,
"G3701790","1980","North Carolina","37","370","Union County","179","1790","UNION COUNTY",70380,34520,35860,58333,11656,228,130,
"G3701810","1980","North Carolina","37","370","Vance County","181","1810","VANCE COUNTY",36748,17518,19230,20662,15926,89,49,
"G3701830","1980","North Carolina","37","370","Wake County","183","1830","WAKE COUNTY",301327,147685,153642,232070,65581,412,2387,
"G3701850","1980","North Carolina","37","370","Warren County","185","1850","WARREN COUNTY",16232,7767,8465,5827,9653,640,52,
"G3701870","1980","North Carolina","37","370","Washington County","187","1870","WASHINGTON COUNTY",14801,7202,7599,8342,6410,5,40,
"G3701890","1980","North Carolina","37","370","Watauga County","189","1890","WATAUGA COUNTY",31666,15466,16200,31155,407,8,52,
"G3701910","1980","North Carolina","37","370","Wayne County","191","1910","WAYNE COUNTY",97054,47231,49823,64334,31626,234,437,
"G3701930","1980","North Carolina","37","370","Wilkes County","193","1930","WILKES COUNTY",58657,28797,29860,55565,2904,64,106,
"G3701950","1980","North Carolina","37","370","Wilson County","195","1950","WILSON COUNTY",63132,29797,33335,39944,23010,31,99,
"G3701970","1980","North Carolina","37","370","Yadkin County","197","1970","YADKIN COUNTY",28439,13927,14512,26931,1339,0,23,
"G3701990","1980","North Carolina","37","370","Yancey County","199","1990","YANCEY COUNTY",14934,7295,7639,14610,277,14,31,
"G3800010","1980","North Dakota","38","380","Adams County","001","0010","ADAMS COUNTY",3584,1790,1794,3577,3,2,2,
"G3800030","1980","North Dakota","38","380","Barnes County","003","0030","BARNES COUNTY",13960,6890,7070,13887,2,69,2,
"G3800050","1980","North Dakota","38","380","Benson County","005","0050","BENSON COUNTY",7944,4061,3883,5657,0,2277,2,
"G3800070","1980","North Dakota","38","380","Billings County","007","0070","BILLINGS COUNTY",1138,596,542,1130,0,8,0,
"G3800090","1980","North Dakota","38","380","Bottineau County","009","0090","BOTTINEAU COUNTY",9239,4627,4612,9149,0,65,23,
"G3800110","1980","North Dakota","38","380","Bowman County","011","0110","BOWMAN COUNTY",4229,2122,2107,4201,0,15,2,
"G3800130","1980","North Dakota","38","380","Burke County","013","0130","BURKE COUNTY",3822,1925,1897,3787,4,15,14,
"G3800150","1980","North Dakota","38","380","Burleigh County","015","0150","BURLEIGH COUNTY",54811,26750,28061,53463,63,1014,192,
"G3800170","1980","North Dakota","38","380","Cass County","017","0170","CASS COUNTY",88247,43714,44533,86909,80,678,380,
"G3800190","1980","North Dakota","38","380","Cavalier County","019","0190","CAVALIER COUNTY",7636,3922,3714,7610,3,19,2,
"G3800210","1980","North Dakota","38","380","Dickey County","021","0210","DICKEY COUNTY",7207,3613,3594,7167,1,5,31,
"G3800230","1980","North Dakota","38","380","Divide County","023","0230","DIVIDE COUNTY",3494,1797,1697,3490,0,4,0,
"G3800250","1980","North Dakota","38","380","Dunn County","025","0250","DUNN COUNTY",4627,2420,2207,4140,0,451,1,
"G3800270","1980","North Dakota","38","380","Eddy County","027","0270","EDDY COUNTY",3554,1802,1752,3522,4,28,0,
"G3800290","1980","North Dakota","38","380","Emmons County","029","0290","EMMONS COUNTY",5877,2978,2899,5867,2,8,0,
"G3800310","1980","North Dakota","38","380","Foster County","031","0310","FOSTER COUNTY",4611,2284,2327,4600,0,11,0,
"G3800330","1980","North Dakota","38","380","Golden Valley County","033","0330","GOLDEN VALLEY COUNTY",2391,1210,1181,2377,2,10,2,
"G3800350","1980","North Dakota","38","380","Grand Forks County","035","0350","GRAND FORKS COUNTY",66100,33734,32366,63259,1072,688,576,
"G3800370","1980","North Dakota","38","380","Grant County","037","0370","GRANT COUNTY",4274,2224,2050,4237,0,26,0,
"G3800390","1980","North Dakota","38","380","Griggs County","039","0390","GRIGGS COUNTY",3714,1928,1786,3700,0,8,2,
"G3800410","1980","North Dakota","38","380","Hettinger County","041","0410","HETTINGER COUNTY",4275,2153,2122,4271,0,0,4,
"G3800430","1980","North Dakota","38","380","Kidder County","043","0430","KIDDER COUNTY",3833,1959,1874,3827,0,4,0,
"G3800450","1980","North Dakota","38","380","LaMoure County","045","0450","LA MOURE COUNTY",6473,3263,3210,6431,6,26,9,
"G3800470","1980","North Dakota","38","380","Logan County","047","0470","LOGAN COUNTY",3493,1791,1702,3490,0,0,0,
"G3800490","1980","North Dakota","38","380","McHenry County","049","0490","MCHENRY COUNTY",7858,4079,3779,7811,9,17,21,
"G3800510","1980","North Dakota","38","380","McIntosh County","051","0510","MCINTOSH COUNTY",4800,2371,2429,4789,0,7,4,
"G3800530","1980","North Dakota","38","380","McKenzie County","053","0530","MCKENZIE COUNTY",7132,3734,3398,6164,0,911,17,
"G3800550","1980","North Dakota","38","380","McLean County","055","0550","MCLEAN COUNTY",12383,6376,6007,11766,4,593,7,
"G3800570","1980","North Dakota","38","380","Mercer County","057","0570","MERCER COUNTY",9404,4899,4505,9206,14,117,60,
"G3800590","1980","North Dakota","38","380","Morton County","059","0590","MORTON COUNTY",25177,12696,12481,24951,3,130,69,
"G3800610","1980","North Dakota","38","380","Mountrail County","061","0610","MOUNTRAIL COUNTY",7679,3887,3792,6744,0,917,13,
"G3800630","1980","North Dakota","38","380","Nelson County","063","0630","NELSON COUNTY",5233,2670,2563,5226,0,4,3,
"G3800650","1980","North Dakota","38","380","Oliver County","065","0650","OLIVER COUNTY",2495,1322,1173,2427,4,62,2,
"G3800670","1980","North Dakota","38","380","Pembina County","067","0670","PEMBINA COUNTY",10399,5219,5180,10280,4,17,42,
"G3800690","1980","North Dakota","38","380","Pierce County","069","0690","PIERCE COUNTY",6166,3095,3071,6110,0,13,43,
"G3800710","1980","North Dakota","38","380","Ramsey County","071","0710","RAMSEY COUNTY",13048,6416,6632,12662,14,322,23,
"G3800730","1980","North Dakota","38","380","Ransom County","073","0730","RANSOM COUNTY",6698,3409,3289,6674,4,5,13,
"G3800750","1980","North Dakota","38","380","Renville County","075","0750","RENVILLE COUNTY",3608,1856,1752,3601,0,5,2,
"G3800770","1980","North Dakota","38","380","Richland County","077","0770","RICHLAND COUNTY",19207,9947,9260,18901,7,242,25,
"G3800790","1980","North Dakota","38","380","Rolette County","079","0790","ROLETTE COUNTY",12177,6021,6156,5127,2,7020,3,
"G3800810","1980","North Dakota","38","380","Sargent County","081","0810","SARGENT COUNTY",5512,2882,2630,5504,0,8,0,
"G3800830","1980","North Dakota","38","380","Sheridan County","083","0830","SHERIDAN COUNTY",2819,1454,1365,2816,0,0,0,
"G3800850","1980","North Dakota","38","380","Sioux County","085","0850","SIOUX COUNTY",3620,1846,1774,1264,0,2341,12,
"G3800870","1980","North Dakota","38","380","Slope County","087","0870","SLOPE COUNTY",1157,612,545,1157,0,0,0,
"G3800890","1980","North Dakota","38","380","Stark County","089","0890","STARK COUNTY",23697,11878,11819,23530,6,68,32,
"G3800910","1980","North Dakota","38","380","Steele County","091","0910","STEELE COUNTY",3106,1591,1515,3106,0,0,0,
"G3800930","1980","North Dakota","38","380","Stutsman County","093","0930","STUTSMAN COUNTY",24154,11946,12208,23738,88,140,147,
"G3800950","1980","North Dakota","38","380","Towner County","095","0950","TOWNER COUNTY",4052,2026,2026,4002,0,46,4,
"G3800970","1980","North Dakota","38","380","Traill County","097","0970","TRAILL COUNTY",9624,4711,4913,9529,7,17,10,
"G3800990","1980","North Dakota","38","380","Walsh County","099","0990","WALSH COUNTY",15371,7692,7679,15104,0,180,29,
"G3801010","1980","North Dakota","38","380","Ward County","101","1010","WARD COUNTY",58392,29431,28961,56020,1056,602,407,
"G3801030","1980","North Dakota","38","380","Wells County","103","1030","WELLS COUNTY",6979,3497,3482,6965,0,2,4,
"G3801050","1980","North Dakota","38","380","Williams County","105","1050","WILLIAMS COUNTY",22237,11310,10927,21436,7,736,56,
"G3900010","1980","Ohio","39","390","Adams County","001","0010","ADAMS COUNTY",24328,12064,12264,24255,25,27,21,
"G3900030","1980","Ohio","39","390","Allen County","003","0030","ALLEN COUNTY",112241,54354,57887,100434,10926,174,417,
