GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,A00AA1970,A08AA1970,A08AB1970,B18AA1970,B18AB1970,B18AC1970,B18AD1970,B18AE1970
"G2900770","1970","Missouri","29","290","Greene County","077","0770","Greene",152929,72843,80086,150034,2421,212,262,
"G2900790","1970","Missouri","29","290","Grundy County","079","0790","Grundy",11819,5710,6109,11785,15,9,10,
"G2900810","1970","Missouri","29","290","Harrison County","081","0810","Harrison",10257,4958,5299,10242,3,5,7,
"G2900830","1970","Missouri","29","290","Henry County","083","0830","Henry",18451,8825,9626,18224,184,29,14,
"G2900850","1970","Missouri","29","290","Hickory County","085","0850","Hickory",4481,2217,2264,4474,0,3,4,
"G2900870","1970","Missouri","29","290","Holt County","087","0870","Holt",6654,3265,3389,6631,3,15,5,
"G2900890","1970","Missouri","29","290","Howard County","089","0890","Howard",10561,5107,5454,9539,998,6,18,
"G2900910","1970","Missouri","29","290","Howell County","091","0910","Howell",23521,11411,12110,23308,47,35,131,
"G2900930","1970","Missouri","29","290","Iron County","093","0930","Iron",9529,4642,4887,9461,42,13,13,
"G2900950","1970","Missouri","29","290","Jackson County","095","0950","Jackson",654558,309421,345137,537598,112867,1339,2754,
"G2900970","1970","Missouri","29","290","Jasper County","097","0970","Jasper",79852,37527,42325,78519,988,262,83,
"G2900990","1970","Missouri","29","290","Jefferson County","099","0990","Jefferson",105248,52592,52656,104207,816,116,109,
"G2901010","1970","Missouri","29","290","Johnson County","101","1010","Johnson",34172,17442,16730,32540,1397,39,196,
"G2901030","1970","Missouri","29","290","Knox County","103","1030","Knox",5692,2754,2938,5678,6,6,2,
"G2901050","1970","Missouri","29","290","Laclede County","105","1050","Laclede",19944,9634,10310,19769,139,20,16,
"G2901070","1970","Missouri","29","290","Lafayette County","107","1070","Lafayette",26626,13124,13502,25657,929,10,30,
"G2901090","1970","Missouri","29","290","Lawrence County","109","1090","Lawrence",24585,11884,12701,24478,42,46,19,
"G2901110","1970","Missouri","29","290","Lewis County","111","1110","Lewis",10993,5457,5536,10494,469,13,17,
"G2901130","1970","Missouri","29","290","Lincoln County","113","1130","Lincoln",18041,8848,9193,17448,566,13,14,
"G2901150","1970","Missouri","29","290","Linn County","115","1150","Linn",15125,7118,8007,14885,220,5,15,
"G2901170","1970","Missouri","29","290","Livingston County","117","1170","Livingston",15368,7203,8165,15093,247,13,15,
"G2901190","1970","Missouri","29","290","McDonald County","119","1190","Mc Donald",12357,6002,6355,12240,4,100,13,
"G2901210","1970","Missouri","29","290","Macon County","121","1210","Macon",15432,7302,8130,15140,273,15,4,
"G2901230","1970","Missouri","29","290","Madison County","123","1230","Madison",8641,4127,4514,8622,10,7,2,
"G2901250","1970","Missouri","29","290","Maries County","125","1250","Maries",6851,3487,3364,6847,0,4,0,
"G2901270","1970","Missouri","29","290","Marion County","127","1270","Marion",28121,13240,14881,26685,1379,13,44,
"G2901290","1970","Missouri","29","290","Mercer County","129","1290","Mercer",4910,2421,2489,4902,1,1,6,
"G2901310","1970","Missouri","29","290","Miller County","131","1310","Miller",15026,7350,7676,14975,27,9,15,
"G2901330","1970","Missouri","29","290","Mississippi County","133","1330","Mississippi",16647,7894,8753,13124,3507,10,6,
"G2901350","1970","Missouri","29","290","Moniteau County","135","1350","Moniteau",10742,5115,5627,10572,150,10,10,
"G2901370","1970","Missouri","29","290","Monroe County","137","1370","Monroe",9542,4631,4911,9120,414,3,5,
"G2901390","1970","Missouri","29","290","Montgomery County","139","1390","Montgomery",11000,5378,5622,10517,473,1,9,
"G2901410","1970","Missouri","29","290","Morgan County","141","1410","Morgan",10068,4928,5140,9903,151,12,2,
"G2901430","1970","Missouri","29","290","New Madrid County","143","1430","New Madrid",23420,11311,12109,18929,4473,5,13,
"G2901450","1970","Missouri","29","290","Newton County","145","1450","Newton",32901,16037,16864,32494,156,214,37,
"G2901470","1970","Missouri","29","290","Nodaway County","147","1470","Nodaway",22467,11104,11363,22353,68,7,39,
"G2901490","1970","Missouri","29","290","Oregon County","149","1490","Oregon",9180,4388,4792,9167,1,7,5,
"G2901510","1970","Missouri","29","290","Osage County","151","1510","Osage",10994,5540,5454,10978,3,4,9,
"G2901530","1970","Missouri","29","290","Ozark County","153","1530","Ozark",6226,3130,3096,6210,1,6,9,
"G2901550","1970","Missouri","29","290","Pemiscot County","155","1550","Pemiscot",26373,12522,13851,19141,7203,15,14,
"G2901570","1970","Missouri","29","290","Perry County","157","1570","Perry",14393,7124,7269,14378,10,2,3,
"G2901590","1970","Missouri","29","290","Pettis County","159","1590","Pettis",34137,16259,17878,32610,1444,33,50,
"G2901610","1970","Missouri","29","290","Phelps County","161","1610","Phelps",29481,16060,13421,28902,194,23,362,
"G2901630","1970","Missouri","29","290","Pike County","163","1630","Pike",16928,8270,8658,15711,1189,14,14,
"G2901650","1970","Missouri","29","290","Platte County","165","1650","Platte",32081,16005,16076,31751,215,51,64,
"G2901670","1970","Missouri","29","290","Polk County","167","1670","Polk",15415,7473,7942,15363,20,9,23,
"G2901690","1970","Missouri","29","290","Pulaski County","169","1690","Pulaski",53781,37863,15918,48849,4099,166,667,
"G2901710","1970","Missouri","29","290","Putnam County","171","1710","Putnam",5916,2855,3061,5915,0,1,0,
"G2901730","1970","Missouri","29","290","Ralls County","173","1730","Ralls",7764,3818,3946,7550,206,2,6,
"G2901750","1970","Missouri","29","290","Randolph County","175","1750","Randolph",22434,10955,11479,20993,1404,15,22,
"G2901770","1970","Missouri","29","290","Ray County","177","1770","Ray",17599,8643,8956,17206,357,27,9,
"G2901790","1970","Missouri","29","290","Reynolds County","179","1790","Reynolds",6106,3049,3057,6098,1,5,2,
"G2901810","1970","Missouri","29","290","Ripley County","181","1810","Ripley",9803,4897,4906,9783,0,14,6,
"G2901830","1970","Missouri","29","290","St. Charles County","183","1830","St Charles",92954,45815,47139,91546,1155,99,154,
"G2901850","1970","Missouri","29","290","St. Clair County","185","1850","St Clair",7667,3749,3918,7636,13,15,3,
"G2901860","1970","Missouri","29","290","Ste. Genevieve County","186","1860","Ste Genevieve",12867,6428,6439,12813,44,7,3,
"G2901870","1970","Missouri","29","290","St. Francois County","187","1870","St Francois",36818,17588,19230,36618,159,15,26,
"G2901890","1970","Missouri","29","290","St. Louis County","189","1890","St Louis",951353,459837,491516,902002,45495,539,3317,
"G2901950","1970","Missouri","29","290","Saline County","195","1950","Saline",24633,12038,12595,23332,1258,15,28,
"G2901970","1970","Missouri","29","290","Schuyler County","197","1970","Schuyler",4665,2252,2413,4660,1,0,4,
"G2901990","1970","Missouri","29","290","Scotland County","199","1990","Scotland",5499,2656,2843,5493,0,1,5,
"G2902010","1970","Missouri","29","290","Scott County","201","2010","Scott",33250,15878,17372,30426,2778,12,34,
"G2902030","1970","Missouri","29","290","Shannon County","203","2030","Shannon",7196,3606,3590,7189,2,4,1,
"G2902050","1970","Missouri","29","290","Shelby County","205","2050","Shelby",7906,3795,4111,7804,101,0,1,
"G2902070","1970","Missouri","29","290","Stoddard County","207","2070","Stoddard",25771,12435,13336,24612,1108,30,21,
"G2902090","1970","Missouri","29","290","Stone County","209","2090","Stone",9921,4841,5080,9904,1,11,5,
"G2902110","1970","Missouri","29","290","Sullivan County","211","2110","Sullivan",7572,3680,3892,7567,2,1,2,
"G2902130","1970","Missouri","29","290","Taney County","213","2130","Taney",13023,6347,6676,12960,23,16,24,
"G2902150","1970","Missouri","29","290","Texas County","215","2150","Texas",18320,9008,9312,18283,5,29,3,
"G2902170","1970","Missouri","29","290","Vernon County","217","2170","Vernon",19065,8953,10112,18970,24,37,34,
"G2902190","1970","Missouri","29","290","Warren County","219","2190","Warren",9699,4748,4951,9266,427,5,1,
"G2902210","1970","Missouri","29","290","Washington County","221","2210","Washington",15086,7519,7567,14951,113,17,5,
"G2902230","1970","Missouri","29","290","Wayne County","223","2230","Wayne",8546,4247,4299,8527,8,6,5,
"G2902250","1970","Missouri","29","290","Webster County","225","2250","Webster",15562,7665,7897,15542,2,10,8,
"G2902270","1970","Missouri","29","290","Worth County","227","2270","Worth",3359,1619,1740,3357,0,1,1,
"G2902290","1970","Missouri","29","290","Wright County","229","2290","Wright",13667,6574,7093,13542,98,16,11,
"G2905100","1970","Missouri","29","290","St. Louis city","510","5100","St Louis City",622236,283467,338769,364992,254191,675,2378,
"G3000010","1970","Montana","30","300","Beaverhead County","001","0010","Beaverhead",8187,4219,3968,8138,7,31,11,
"G3000030","1970","Montana","30","300","Big Horn County","003","0030","Big Horn",10057,4990,5067,6018,9,3917,113,
"G3000050","1970","Montana","30","300","Blaine County","005","0050","Blaine",6727,3487,3240,5143,0,1562,22,
"G3000070","1970","Montana","30","300","Broadwater County","007","0070","Broadwater",2526,1278,1248,2503,0,22,1,
"G3000090","1970","Montana","30","300","Carbon County","009","0090","Carbon",7080,3559,3521,7022,7,29,22,
"G3000110","1970","Montana","30","300","Carter County","011","0110","Carter",1956,1017,939,1947,1,3,5,
"G3000130","1970","Montana","30","300","Cascade County","013","0130","Cascade",81804,40965,40839,78778,1067,1509,450,
"G3000150","1970","Montana","30","300","Chouteau County","015","0150","Chouteau",6473,3324,3149,6306,0,153,14,
"G3000170","1970","Montana","30","300","Custer County","017","0170","Custer",12174,5955,6219,12061,6,65,42,
"G3000190","1970","Montana","30","300","Daniels County","019","0190","Daniels",3083,1568,1515,3065,0,16,2,
"G3000210","1970","Montana","30","300","Dawson County","021","0210","Dawson",11269,5621,5648,11196,2,50,21,
"G3000230","1970","Montana","30","300","Deer Lodge County","023","0230","Deer Lodge",15652,7918,7734,15244,106,240,62,
"G3000250","1970","Montana","30","300","Fallon County","025","0250","Fallon",4050,1996,2054,4033,0,13,4,
"G3000270","1970","Montana","30","300","Fergus County","027","0270","Fergus",12611,6326,6285,12503,24,65,19,
"G3000290","1970","Montana","30","300","Flathead County","029","0290","Flathead",39460,19599,19861,38991,30,327,112,
"G3000310","1970","Montana","30","300","Gallatin County","031","0310","Gallatin",32505,16618,15887,32203,39,99,164,
"G3000330","1970","Montana","30","300","Garfield County","033","0330","Garfield",1796,950,846,1794,0,0,2,
"G3000350","1970","Montana","30","300","Glacier County","035","0350","Glacier",10783,5382,5401,6167,3,4576,37,
"G3000370","1970","Montana","30","300","Golden Valley County","037","0370","Golden Valley",931,479,452,930,0,1,0,
"G3000390","1970","Montana","30","300","Granite County","039","0390","Granite",2737,1399,1338,2716,0,20,1,
"G3000410","1970","Montana","30","300","Hill County","041","0410","Hill",17358,8779,8579,15597,79,1607,75,
"G3000430","1970","Montana","30","300","Jefferson County","043","0430","Jefferson",5238,2664,2574,5151,8,64,15,
"G3000450","1970","Montana","30","300","Judith Basin County","045","0450","Judith Basin",2667,1380,1287,2656,2,7,2,
"G3000470","1970","Montana","30","300","Lake County","047","0470","Lake",14445,7261,7184,12202,16,2199,28,
"G3000490","1970","Montana","30","300","Lewis and Clark County","049","0490","Lewis And Clark",33281,16092,17189,32626,69,486,100,
"G3000510","1970","Montana","30","300","Liberty County","051","0510","Liberty",2359,1200,1159,2347,0,9,3,
"G3000530","1970","Montana","30","300","Lincoln County","053","0530","Lincoln",18063,9326,8737,17815,4,209,35,
"G3000550","1970","Montana","30","300","McCone County","055","0550","Mc Cone",2875,1507,1368,2857,0,17,1,
"G3000570","1970","Montana","30","300","Madison County","057","0570","Madison",5014,2576,2438,4922,3,78,11,
"G3000590","1970","Montana","30","300","Meagher County","059","0590","Meagher",2122,1153,969,2097,1,12,12,
"G3000610","1970","Montana","30","300","Mineral County","061","0610","Mineral",2958,1504,1454,2936,2,16,4,
"G3000630","1970","Montana","30","300","Missoula County","063","0630","Missoula",58263,29175,29088,57321,78,660,204,
"G3000650","1970","Montana","30","300","Musselshell County","065","0650","Musselshell",3734,1891,1843,3729,0,2,3,
"G3000670","1970","Montana","30","300","Park County","067","0670","Park",11197,5508,5689,11138,4,32,23,
"G3000690","1970","Montana","30","300","Petroleum County","069","0690","Petroleum",675,376,299,673,0,2,0,
"G3000710","1970","Montana","30","300","Phillips County","071","0710","Phillips",5386,2759,2627,5115,1,258,12,
"G3000730","1970","Montana","30","300","Pondera County","073","0730","Pondera",6611,3268,3343,6055,1,546,9,
"G3000750","1970","Montana","30","300","Powder River County","075","0750","Powder River",2862,1455,1407,2823,1,34,4,
"G3000770","1970","Montana","30","300","Powell County","077","0770","Powell",6660,3497,3163,6539,2,98,21,
"G3000790","1970","Montana","30","300","Prairie County","079","0790","Prairie",1752,898,854,1739,0,13,0,
"G3000810","1970","Montana","30","300","Ravalli County","081","0810","Ravalli",14409,7138,7271,14132,105,142,30,
"G3000830","1970","Montana","30","300","Richland County","083","0830","Richland",9837,4860,4977,9777,1,40,19,
"G3000850","1970","Montana","30","300","Roosevelt County","085","0850","Roosevelt",10365,5156,5209,7201,4,3110,50,
"G3000870","1970","Montana","30","300","Rosebud County","087","0870","Rosebud",6032,3051,2981,4203,3,1820,6,
"G3000890","1970","Montana","30","300","Sanders County","089","0890","Sanders",7093,3610,3483,6697,1,384,11,
"G3000910","1970","Montana","30","300","Sheridan County","091","0910","Sheridan",5779,2940,2839,5730,1,42,6,
"G3000930","1970","Montana","30","300","Silver Bow County","093","0930","Silver Bow",41981,20449,21532,41475,53,359,94,
"G3000950","1970","Montana","30","300","Stillwater County","095","0950","Stillwater",4632,2338,2294,4595,6,23,8,
"G3000970","1970","Montana","30","300","Sweet Grass County","097","0970","Sweet Grass",2980,1556,1424,2978,0,2,0,
"G3000990","1970","Montana","30","300","Teton County","099","0990","Teton",6116,3152,2964,6066,4,45,1,
"G3001010","1970","Montana","30","300","Toole County","101","1010","Toole",5839,2906,2933,5771,0,63,5,
"G3001030","1970","Montana","30","300","Treasure County","103","1030","Treasure",1069,530,539,1064,0,1,4,
"G3001050","1970","Montana","30","300","Valley County","105","1050","Valley",11471,5852,5619,10458,18,972,23,
"G3001070","1970","Montana","30","300","Wheatland County","107","1070","Wheatland",2529,1315,1214,2507,0,17,5,
"G3001090","1970","Montana","30","300","Wibaux County","109","1090","Wibaux",1465,741,724,1464,0,0,1,
"G3001110","1970","Montana","30","300","Yellowstone County","111","1110","Yellowstone",87367,42460,44907,85765,227,1063,312,
"G3001130","1970","Montana","30","300","Yellowstone National Park","113","1130","Yellowstone National Park",64,32,32,64,0,0,0,
"G3100010","1970","Nebraska","31","310","Adams County","001","0010","Adams",30553,14673,15880,30325,123,40,65,
"G3100030","1970","Nebraska","31","310","Antelope County","003","0030","Antelope",9047,4399,4648,9034,0,5,8,
"G3100050","1970","Nebraska","31","310","Arthur County","005","0050","Arthur",606,313,293,605,0,0,1,
"G3100070","1970","Nebraska","31","310","Banner County","007","0070","Banner",1034,509,525,1032,1,1,0,
"G3100090","1970","Nebraska","31","310","Blaine County","009","0090","Blaine",847,429,418,844,0,2,1,
"G3100110","1970","Nebraska","31","310","Boone County","011","0110","Boone",8190,4127,4063,8180,1,3,6,
"G3100130","1970","Nebraska","31","310","Box Butte County","013","0130","Box Butte",10094,4900,5194,9669,36,307,82,
"G3100150","1970","Nebraska","31","310","Boyd County","015","0150","Boyd",3752,1910,1842,3736,0,15,1,
"G3100170","1970","Nebraska","31","310","Brown County","017","0170","Brown",4021,1953,2068,3991,2,18,10,
"G3100190","1970","Nebraska","31","310","Buffalo County","019","0190","Buffalo",31222,15334,15888,30998,87,73,64,
"G3100210","1970","Nebraska","31","310","Burt County","021","0210","Burt",9247,4531,4716,9166,3,68,10,
"G3100230","1970","Nebraska","31","310","Butler County","023","0230","Butler",9461,4756,4705,9450,0,4,7,
"G3100250","1970","Nebraska","31","310","Cass County","025","0250","Cass",18076,8936,9140,18005,14,17,40,
"G3100270","1970","Nebraska","31","310","Cedar County","027","0270","Cedar",12192,6123,6069,12166,4,16,6,
"G3100290","1970","Nebraska","31","310","Chase County","029","0290","Chase",4129,1985,2144,4128,0,0,1,
"G3100310","1970","Nebraska","31","310","Cherry County","031","0310","Cherry",6846,3481,3365,6745,4,85,12,
"G3100330","1970","Nebraska","31","310","Cheyenne County","033","0330","Cheyenne",10778,5236,5542,10729,12,13,24,
"G3100350","1970","Nebraska","31","310","Clay County","035","0350","Clay",8266,4052,4214,8244,2,8,12,
"G3100370","1970","Nebraska","31","310","Colfax County","037","0370","Colfax",9498,4664,4834,9487,0,4,7,
"G3100390","1970","Nebraska","31","310","Cuming County","039","0390","Cuming",12034,6010,6024,12027,1,4,2,
"G3100410","1970","Nebraska","31","310","Custer County","041","0410","Custer",14092,6882,7210,14054,1,17,20,
"G3100430","1970","Nebraska","31","310","Dakota County","043","0430","Dakota",13137,6482,6655,12932,39,150,16,
"G3100450","1970","Nebraska","31","310","Dawes County","045","0450","Dawes",9693,4806,4887,9452,69,132,40,
"G3100470","1970","Nebraska","31","310","Dawson County","047","0470","Dawson",19467,9490,9977,19401,8,9,49,
"G3100490","1970","Nebraska","31","310","Deuel County","049","0490","Deuel",2717,1341,1376,2705,0,5,7,
"G3100510","1970","Nebraska","31","310","Dixon County","051","0510","Dixon",7453,3736,3717,7442,1,3,7,
"G3100530","1970","Nebraska","31","310","Dodge County","053","0530","Dodge",34782,16698,18084,34624,28,85,45,
"G3100550","1970","Nebraska","31","310","Douglas County","055","0550","Douglas",389455,186618,202837,352281,34722,1194,1258,
"G3100570","1970","Nebraska","31","310","Dundy County","057","0570","Dundy",2926,1443,1483,2924,1,0,1,
"G3100590","1970","Nebraska","31","310","Fillmore County","059","0590","Fillmore",8137,3917,4220,8089,15,23,10,
"G3100610","1970","Nebraska","31","310","Franklin County","061","0610","Franklin",4566,2252,2314,4560,3,1,2,
"G3100630","1970","Nebraska","31","310","Frontier County","063","0630","Frontier",3982,2104,1878,3974,1,6,1,
"G3100650","1970","Nebraska","31","310","Furnas County","065","0650","Furnas",6897,3312,3585,6886,1,6,4,
"G3100670","1970","Nebraska","31","310","Gage County","067","0670","Gage",25719,12637,13082,25520,114,39,46,
"G3100690","1970","Nebraska","31","310","Garden County","069","0690","Garden",2929,1444,1485,2920,1,7,1,
"G3100710","1970","Nebraska","31","310","Garfield County","071","0710","Garfield",2411,1153,1258,2406,1,2,2,
"G3100730","1970","Nebraska","31","310","Gosper County","073","0730","Gosper",2178,1109,1069,2177,0,0,1,
"G3100750","1970","Nebraska","31","310","Grant County","075","0750","Grant",1019,509,510,1014,0,1,4,
"G3100770","1970","Nebraska","31","310","Greeley County","077","0770","Greeley",4000,1992,2008,3999,0,1,0,
"G3100790","1970","Nebraska","31","310","Hall County","079","0790","Hall",42851,20486,22365,42633,94,54,70,
"G3100810","1970","Nebraska","31","310","Hamilton County","081","0810","Hamilton",8867,4426,4441,8850,2,7,8,
"G3100830","1970","Nebraska","31","310","Harlan County","083","0830","Harlan",4357,2140,2217,4351,1,1,4,
"G3100850","1970","Nebraska","31","310","Hayes County","085","0850","Hayes",1530,787,743,1528,0,0,2,
"G3100870","1970","Nebraska","31","310","Hitchcock County","087","0870","Hitchcock",4051,2038,2013,4031,9,1,10,
"G3100890","1970","Nebraska","31","310","Holt County","089","0890","Holt",12933,6401,6532,12924,1,3,5,
"G3100910","1970","Nebraska","31","310","Hooker County","091","0910","Hooker",939,461,478,939,0,0,0,
"G3100930","1970","Nebraska","31","310","Howard County","093","0930","Howard",6807,3401,3406,6766,0,38,3,
"G3100950","1970","Nebraska","31","310","Jefferson County","095","0950","Jefferson",10436,5113,5323,10408,5,10,13,
"G3100970","1970","Nebraska","31","310","Johnson County","097","0970","Johnson",5743,2840,2903,5739,0,2,2,
"G3100990","1970","Nebraska","31","310","Kearney County","099","0990","Kearney",6707,3271,3436,6701,1,0,5,
"G3101010","1970","Nebraska","31","310","Keith County","101","1010","Keith",8487,4132,4355,8463,1,22,1,
"G3101030","1970","Nebraska","31","310","Keya Paha County","103","1030","Keya Paha",1340,672,668,1338,0,2,0,
"G3101050","1970","Nebraska","31","310","Kimball County","105","1050","Kimball",6009,2998,3011,6000,1,4,4,
"G3101070","1970","Nebraska","31","310","Knox County","107","1070","Knox",11723,5923,5800,11454,1,263,5,
"G3101090","1970","Nebraska","31","310","Lancaster County","109","1090","Lancaster",167972,81832,86140,164178,2432,531,831,
"G3101110","1970","Nebraska","31","310","Lincoln County","111","1110","Lincoln",29538,14416,15122,29224,80,48,186,
"G3101130","1970","Nebraska","31","310","Logan County","113","1130","Logan",991,501,490,988,2,1,0,
"G3101150","1970","Nebraska","31","310","Loup County","115","1150","Loup",854,420,434,853,1,0,0,
"G3101170","1970","Nebraska","31","310","McPherson County","117","1170","Mc Pherson",623,312,311,622,0,1,0,
"G3101190","1970","Nebraska","31","310","Madison County","119","1190","Madison",27402,13218,14184,27192,28,153,29,
"G3101210","1970","Nebraska","31","310","Merrick County","121","1210","Merrick",8751,4335,4416,8731,3,9,8,
"G3101230","1970","Nebraska","31","310","Morrill County","123","1230","Morrill",5813,2888,2925,5781,2,27,3,
"G3101250","1970","Nebraska","31","310","Nance County","125","1250","Nance",5142,2521,2621,5115,11,9,7,
"G3101270","1970","Nebraska","31","310","Nemaha County","127","1270","Nemaha",8976,4411,4565,8912,38,8,18,
"G3101290","1970","Nebraska","31","310","Nuckolls County","129","1290","Nuckolls",7404,3569,3835,7396,1,3,4,
"G3101310","1970","Nebraska","31","310","Otoe County","131","1310","Otoe",15576,7489,8087,15524,22,12,18,
"G3101330","1970","Nebraska","31","310","Pawnee County","133","1330","Pawnee",4473,2197,2276,4471,1,1,0,
"G3101350","1970","Nebraska","31","310","Perkins County","135","1350","Perkins",3423,1728,1695,3420,1,0,2,
"G3101370","1970","Nebraska","31","310","Phelps County","137","1370","Phelps",9553,4546,5007,9520,4,2,27,
"G3101390","1970","Nebraska","31","310","Pierce County","139","1390","Pierce",8493,4145,4348,8479,0,6,8,
"G3101410","1970","Nebraska","31","310","Platte County","141","1410","Platte",26508,12954,13554,26456,5,10,37,
"G3101430","1970","Nebraska","31","310","Polk County","143","1430","Polk",6468,3138,3330,6460,2,5,1,
"G3101450","1970","Nebraska","31","310","Red Willow County","145","1450","Red Willow",12191,5912,6279,12133,19,14,25,
"G3101470","1970","Nebraska","31","310","Richardson County","147","1470","Richardson",12277,5892,6385,12153,14,100,10,
"G3101490","1970","Nebraska","31","310","Rock County","149","1490","Rock",2231,1068,1163,2230,0,1,0,
"G3101510","1970","Nebraska","31","310","Saline County","151","1510","Saline",12809,6300,6509,12750,38,8,13,
"G3101530","1970","Nebraska","31","310","Sarpy County","153","1530","Sarpy",63696,32989,30707,61719,1485,107,385,
"G3101550","1970","Nebraska","31","310","Saunders County","155","1550","Saunders",17018,8585,8433,16917,33,10,58,
"G3101570","1970","Nebraska","31","310","Scotts Bluff County","157","1570","Scotts Bluff",36432,17986,18446,35520,161,440,311,
"G3101590","1970","Nebraska","31","310","Seward County","159","1590","Seward",14460,7273,7187,14437,10,1,12,
"G3101610","1970","Nebraska","31","310","Sheridan County","161","1610","Sheridan",7285,3531,3754,6961,2,312,10,
"G3101630","1970","Nebraska","31","310","Sherman County","163","1630","Sherman",4725,2387,2338,4722,1,1,1,
"G3101650","1970","Nebraska","31","310","Sioux County","165","1650","Sioux",2034,1024,1010,2015,2,16,1,
"G3101670","1970","Nebraska","31","310","Stanton County","167","1670","Stanton",5758,2859,2899,5747,1,3,7,
"G3101690","1970","Nebraska","31","310","Thayer County","169","1690","Thayer",7779,3741,4038,7754,7,12,6,
"G3101710","1970","Nebraska","31","310","Thomas County","171","1710","Thomas",954,479,475,954,0,0,0,
"G3101730","1970","Nebraska","31","310","Thurston County","173","1730","Thurston",6942,3437,3505,5024,0,1911,7,
"G3101750","1970","Nebraska","31","310","Valley County","175","1750","Valley",5783,2865,2918,5778,0,4,1,
"G3101770","1970","Nebraska","31","310","Washington County","177","1770","Washington",13310,6649,6661,13219,31,51,9,
"G3101790","1970","Nebraska","31","310","Wayne County","179","1790","Wayne",10400,5226,5174,10370,7,10,13,
"G3101810","1970","Nebraska","31","310","Webster County","181","1810","Webster",6477,3160,3317,6465,5,3,4,
"G3101830","1970","Nebraska","31","310","Wheeler County","183","1830","Wheeler",1054,519,535,1053,0,0,1,
"G3101850","1970","Nebraska","31","310","York County","185","1850","York",13685,6618,7067,13578,51,23,33,
"G3200010","1970","Nevada","32","320","Churchill County","001","0010","Churchill",10513,5488,5025,9793,135,419,166,
"G3200030","1970","Nevada","32","320","Clark County","003","0030","Clark",273288,138892,134396,244538,24760,1131,2859,
"G3200050","1970","Nevada","32","320","Douglas County","005","0050","Douglas",6882,3481,3401,6649,1,194,38,
"G3200070","1970","Nevada","32","320","Elko County","007","0070","Elko",13958,7218,6740,12429,100,1310,119,
"G3200090","1970","Nevada","32","320","Esmeralda County","009","0090","Esmeralda",629,350,279,600,1,28,0,
"G3200110","1970","Nevada","32","320","Eureka County","011","0110","Eureka",948,514,434,903,0,44,1,
"G3200130","1970","Nevada","32","320","Humboldt County","013","0130","Humboldt",6375,3306,3069,5735,62,519,59,
"G3200150","1970","Nevada","32","320","Lander County","015","0150","Lander",2666,1392,1274,2523,1,138,4,
"G3200170","1970","Nevada","32","320","Lincoln County","017","0170","Lincoln",2557,1222,1335,2488,7,53,9,
"G3200190","1970","Nevada","32","320","Lyon County","019","0190","Lyon",8221,4239,3982,7688,6,509,18,
"G3200210","1970","Nevada","32","320","Mineral County","021","0210","Mineral",7051,3613,3438,5933,473,582,63,
"G3200230","1970","Nevada","32","320","Nye County","023","0230","Nye",5599,3158,2441,5297,41,227,34,
"G3200270","1970","Nevada","32","320","Pershing County","027","0270","Pershing",2670,1361,1309,2513,4,126,27,
"G3200290","1970","Nevada","32","320","Storey County","029","0290","Storey",695,343,352,677,8,9,1,
"G3200310","1970","Nevada","32","320","Washoe County","031","0310","Washoe",121068,60217,60851,115924,1987,1926,1231,
"G3200330","1970","Nevada","32","320","White Pine County","033","0330","White Pine",10150,5123,5027,9876,10,193,71,
"G3205100","1970","Nevada","32","320","Carson City","510","5100","Carson City City",15468,7881,7587,14611,166,525,166,
"G3300010","1970","New Hampshire","33","330","Belknap County","001","0010","Belknap",32367,15817,16550,32244,29,12,82,
"G3300030","1970","New Hampshire","33","330","Carroll County","003","0030","Carroll",18548,9030,9518,18495,18,16,19,
"G3300050","1970","New Hampshire","33","330","Cheshire County","005","0050","Cheshire",52364,25601,26763,52172,94,35,63,
"G3300070","1970","New Hampshire","33","330","Coos County","007","0070","Coos",34291,16647,17644,34231,14,8,38,
"G3300090","1970","New Hampshire","33","330","Grafton County","009","0090","Grafton",54914,28074,26840,54450,191,35,238,
"G3300110","1970","New Hampshire","33","330","Hillsborough County","011","0110","Hillsborough",223941,108486,115455,222793,600,99,449,
"G3300130","1970","New Hampshire","33","330","Merrimack County","013","0130","Merrimack",80925,38589,42336,80632,105,29,159,
"G3300150","1970","New Hampshire","33","330","Rockingham County","015","0150","Rockingham",138951,69012,69939,137163,1309,85,394,
"G3300170","1970","New Hampshire","33","330","Strafford County","017","0170","Strafford",70431,34375,36056,70051,125,34,221,
"G3300190","1970","New Hampshire","33","330","Sullivan County","019","0190","Sullivan",30949,15041,15908,30875,20,8,46,
"G3400010","1970","New Jersey","34","340","Atlantic County","001","0010","Atlantic",175043,81731,93312,143427,30403,188,1025,
"G3400030","1970","New Jersey","34","340","Bergen County","003","0030","Bergen",898012,432166,465846,868477,24915,343,4277,
"G3400050","1970","New Jersey","34","340","Burlington County","005","0050","Burlington",323132,170714,152418,292461,28162,242,2267,
"G3400070","1970","New Jersey","34","340","Camden County","007","0070","Camden",456291,219283,237008,401553,52318,281,2139,
"G3400090","1970","New Jersey","34","340","Cape May County","009","0090","Cape May",59554,29093,30461,54565,4772,34,183,
"G3400110","1970","New Jersey","34","340","Cumberland County","011","0110","Cumberland",121374,57635,63739,103348,16566,197,1263,
