GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,A00AA2010,A08AA2010,A08AB2010,B18AA2010,B18AB2010,B18AC2010,B18AD2010,B18AE2010
"G2800070","2010","Mississippi","28","280","Attala County","007","0070","Attala County",19564,9303,10261,11000,8208,44,191,121
"G2800090","2010","Mississippi","28","280","Benton County","009","0090","Benton County",8729,4287,4442,5284,3252,25,80,88
"G2800110","2010","Mississippi","28","280","Bolivar County","011","0110","Bolivar County",34145,15876,18269,11446,21920,42,524,213
"G2800130","2010","Mississippi","28","280","Calhoun County","013","0130","Calhoun County",14962,7153,7809,10096,4149,17,529,171
"G2800150","2010","Mississippi","28","280","Carroll County","015","0150","Carroll County",10597,5296,5301,6956,3461,15,68,97
"G2800170","2010","Mississippi","28","280","Chickasaw County","017","0170","Chickasaw County",17392,8267,9125,9386,7319,23,497,167
"G2800190","2010","Mississippi","28","280","Choctaw County","019","0190","Choctaw County",8547,4094,4453,5846,2574,16,19,92
"G2800210","2010","Mississippi","28","280","Claiborne County","021","0210","Claiborne County",9604,4519,5085,1367,8104,9,69,55
"G2800230","2010","Mississippi","28","280","Clarke County","023","0230","Clarke County",16732,7960,8772,10741,5759,60,73,99
"G2800250","2010","Mississippi","28","280","Clay County","025","0250","Clay County",20634,9670,10964,8350,12017,27,120,120
"G2800270","2010","Mississippi","28","280","Coahoma County","027","0270","Coahoma County",26151,12003,14148,5989,19752,23,255,132
"G2800290","2010","Mississippi","28","280","Copiah County","029","0290","Copiah County",29449,14238,15211,13627,14983,58,556,225
"G2800310","2010","Mississippi","28","280","Covington County","031","0310","Covington County",19568,9517,10051,12319,6825,24,234,166
"G2800330","2010","Mississippi","28","280","DeSoto County","033","0330","DeSoto County",161252,78595,82657,116440,35266,432,6568,2546
"G2800350","2010","Mississippi","28","280","Forrest County","035","0350","Forrest County",74934,35850,39084,44726,27082,185,1927,1014
"G2800370","2010","Mississippi","28","280","Franklin County","037","0370","Franklin County",8118,3942,4176,5257,2791,14,11,45
"G2800390","2010","Mississippi","28","280","George County","039","0390","George County",22578,11421,11157,20266,1829,69,206,208
"G2800410","2010","Mississippi","28","280","Greene County","041","0410","Greene County",14400,8510,5890,10441,3749,40,43,127
"G2800430","2010","Mississippi","28","280","Grenada County","043","0430","Grenada County",21906,10336,11570,12465,9140,36,99,166
"G2800450","2010","Mississippi","28","280","Hancock County","045","0450","Hancock County",43929,21801,22128,38842,3138,213,810,926
"G2800470","2010","Mississippi","28","280","Harrison County","047","0470","Harrison County",187105,93033,94072,130366,41393,863,9496,4987
"G2800490","2010","Mississippi","28","280","Hinds County","049","0490","Hinds County",245285,115203,130082,69769,169370,375,3637,2134
"G2800510","2010","Mississippi","28","280","Holmes County","051","0510","Holmes County",19198,8983,10215,3001,16018,19,51,109
"G2800530","2010","Mississippi","28","280","Humphreys County","053","0530","Humphreys County",9375,4390,4985,2203,6987,12,104,69
"G2800550","2010","Mississippi","28","280","Issaquena County","055","0550","Issaquena County",1406,816,590,486,906,3,8,3
"G2800570","2010","Mississippi","28","280","Itawamba County","057","0570","Itawamba County",23401,11442,11959,21623,1391,47,200,140
"G2800590","2010","Mississippi","28","280","Jackson County","059","0590","Jackson County",139668,68850,70818,100735,30034,565,5712,2622
"G2800610","2010","Mississippi","28","280","Jasper County","061","0610","Jasper County",17062,8230,8832,7894,8970,17,79,102
"G2800630","2010","Mississippi","28","280","Jefferson County","063","0630","Jefferson County",7726,3829,3897,1060,6620,13,6,27
"G2800650","2010","Mississippi","28","280","Jefferson Davis County","065","0650","Jefferson Davis County",12487,5965,6522,4834,7477,32,57,87
"G2800670","2010","Mississippi","28","280","Jones County","067","0670","Jones County",67761,33020,34741,45531,19153,328,2132,617
"G2800690","2010","Mississippi","28","280","Kemper County","069","0690","Kemper County",10456,5111,5345,3689,6288,385,18,76
"G2800710","2010","Mississippi","28","280","Lafayette County","071","0710","Lafayette County",47351,23384,23967,33976,11201,121,1562,491
"G2800730","2010","Mississippi","28","280","Lamar County","073","0730","Lamar County",55658,26919,28739,43011,10883,124,1021,619
"G2800750","2010","Mississippi","28","280","Lauderdale County","075","0750","Lauderdale County",80261,38676,41585,43957,34330,178,1130,666
"G2800770","2010","Mississippi","28","280","Lawrence County","077","0770","Lawrence County",12929,6347,6582,8624,3974,18,220,93
"G2800790","2010","Mississippi","28","280","Leake County","079","0790","Leake County",23805,12350,11455,11793,9654,1439,718,201
"G2800810","2010","Mississippi","28","280","Lee County","081","0810","Lee County",82910,39709,43201,57497,22619,132,1628,1034
"G2800830","2010","Mississippi","28","280","Leflore County","083","0830","Leflore County",32317,15512,16805,8038,23342,69,670,198
"G2800850","2010","Mississippi","28","280","Lincoln County","085","0850","Lincoln County",34869,16682,18187,23864,10443,63,237,262
"G2800870","2010","Mississippi","28","280","Lowndes County","087","0870","Lowndes County",59779,28341,31438,32259,25993,113,762,652
"G2800890","2010","Mississippi","28","280","Madison County","089","0890","Madison County",95203,45612,49591,54270,36368,165,3607,793
"G2800910","2010","Mississippi","28","280","Marion County","091","0910","Marion County",27088,13092,13996,17822,8752,46,225,243
"G2800930","2010","Mississippi","28","280","Marshall County","093","0930","Marshall County",37144,18398,18746,18614,17439,84,716,291
"G2800950","2010","Mississippi","28","280","Monroe County","095","0950","Monroe County",36989,17582,19407,25035,11420,63,180,291
"G2800970","2010","Mississippi","28","280","Montgomery County","097","0970","Montgomery County",10925,5194,5731,5790,4967,16,97,55
"G2800990","2010","Mississippi","28","280","Neshoba County","099","0990","Neshoba County",29676,14231,15445,17974,6207,4815,251,429
"G2801010","2010","Mississippi","28","280","Newton County","101","1010","Newton County",21720,10412,11308,13734,6567,1092,138,189
"G2801030","2010","Mississippi","28","280","Noxubee County","103","1030","Noxubee County",11545,5526,6019,3133,8262,20,71,59
"G2801050","2010","Mississippi","28","280","Oktibbeha County","105","1050","Oktibbeha County",47671,23752,23919,28224,17431,91,1358,567
"G2801070","2010","Mississippi","28","280","Panola County","107","1070","Panola County",34707,16683,18024,17161,16875,76,290,305
"G2801090","2010","Mississippi","28","280","Pearl River County","109","1090","Pearl River County",55834,27569,28265,46924,6872,312,755,971
"G2801110","2010","Mississippi","28","280","Perry County","111","1110","Perry County",12250,5984,6266,9575,2451,36,66,122
"G2801130","2010","Mississippi","28","280","Pike County","113","1130","Pike County",40404,19232,21172,18745,20813,116,424,306
"G2801150","2010","Mississippi","28","280","Pontotoc County","115","1150","Pontotoc County",29957,14771,15186,23984,4131,67,1368,407
"G2801170","2010","Mississippi","28","280","Prentiss County","117","1170","Prentiss County",25276,12353,12923,21312,3488,44,171,261
"G2801190","2010","Mississippi","28","280","Quitman County","119","1190","Quitman County",8223,3929,4294,2381,5724,19,34,65
"G2801210","2010","Mississippi","28","280","Rankin County","121","1210","Rankin County",141617,68525,73092,109523,26634,260,3685,1515
"G2801230","2010","Mississippi","28","280","Scott County","123","1230","Scott County",28264,13828,14436,15051,10585,87,2143,398
"G2801250","2010","Mississippi","28","280","Sharkey County","125","1250","Sharkey County",4916,2251,2665,1370,3490,3,31,22
"G2801270","2010","Mississippi","28","280","Simpson County","127","1270","Simpson County",27503,13339,14164,17260,9666,49,304,224
"G2801290","2010","Mississippi","28","280","Smith County","129","1290","Smith County",16491,8028,8463,12503,3776,19,102,91
"G2801310","2010","Mississippi","28","280","Stone County","131","1310","Stone County",17786,8905,8881,13982,3404,90,121,189
"G2801330","2010","Mississippi","28","280","Sunflower County","133","1330","Sunflower County",29450,15726,13724,7493,21479,56,284,138
"G2801350","2010","Mississippi","28","280","Tallahatchie County","135","1350","Tallahatchie County",15378,8433,6945,5988,8679,42,492,177
"G2801370","2010","Mississippi","28","280","Tate County","137","1370","Tate County",28886,13960,14926,19313,8755,62,411,345
"G2801390","2010","Mississippi","28","280","Tippah County","139","1390","Tippah County",22232,10861,11371,17779,3544,54,538,317
"G2801410","2010","Mississippi","28","280","Tishomingo County","141","1410","Tishomingo County",19593,9462,10131,18509,519,37,364,164
"G2801430","2010","Mississippi","28","280","Tunica County","143","1430","Tunica County",10778,5092,5686,2553,7918,14,194,99
"G2801450","2010","Mississippi","28","280","Union County","145","1450","Union County",27134,13255,13879,21973,3935,46,849,331
"G2801470","2010","Mississippi","28","280","Walthall County","147","1470","Walthall County",15443,7502,7941,8250,6873,55,92,173
"G2801490","2010","Mississippi","28","280","Warren County","149","1490","Warren County",48773,23167,25606,24548,22920,129,752,424
"G2801510","2010","Mississippi","28","280","Washington County","151","1510","Washington County",51137,23803,27334,13784,36468,69,515,301
"G2801530","2010","Mississippi","28","280","Wayne County","153","1530","Wayne County",20747,9958,10789,12300,8071,39,176,161
"G2801550","2010","Mississippi","28","280","Webster County","155","1550","Webster County",10253,4985,5268,8065,2040,21,49,78
"G2801570","2010","Mississippi","28","280","Wilkinson County","157","1570","Wilkinson County",9878,5228,4650,2834,6992,12,8,32
"G2801590","2010","Mississippi","28","280","Winston County","159","1590","Winston County",19198,9239,9959,9972,8753,219,88,166
"G2801610","2010","Mississippi","28","280","Yalobusha County","161","1610","Yalobusha County",12678,6053,6625,7667,4805,32,60,114
"G2801630","2010","Mississippi","28","280","Yazoo County","163","1630","Yazoo County",28065,15276,12789,11212,16013,82,327,431
"G2900010","2010","Missouri","29","290","Adair County","001","0010","Adair County",25607,12204,13403,24066,408,79,619,435
"G2900030","2010","Missouri","29","290","Andrew County","003","0030","Andrew County",17291,8513,8778,16843,72,51,131,194
"G2900050","2010","Missouri","29","290","Atchison County","005","0050","Atchison County",5685,2818,2867,5600,17,10,17,41
"G2900070","2010","Missouri","29","290","Audrain County","007","0070","Audrain County",25529,11798,13731,22931,1646,91,421,440
"G2900090","2010","Missouri","29","290","Barry County","009","0090","Barry County",35597,17670,17927,32792,107,317,1708,673
"G2900110","2010","Missouri","29","290","Barton County","011","0110","Barton County",12402,6113,6289,11788,47,142,119,306
"G2900130","2010","Missouri","29","290","Bates County","013","0130","Bates County",17049,8407,8642,16464,150,104,95,236
"G2900150","2010","Missouri","29","290","Benton County","015","0150","Benton County",19056,9544,9512,18508,58,117,118,255
"G2900170","2010","Missouri","29","290","Bollinger County","017","0170","Bollinger County",12363,6187,6176,12106,32,77,44,104
"G2900190","2010","Missouri","29","290","Boone County","019","0190","Boone County",162642,78950,83692,134621,15111,624,7713,4573
"G2900210","2010","Missouri","29","290","Buchanan County","021","0210","Buchanan County",89201,44586,44615,79443,4662,396,2515,2185
"G2900230","2010","Missouri","29","290","Butler County","023","0230","Butler County",42794,20620,22174,38860,2256,234,519,925
"G2900250","2010","Missouri","29","290","Caldwell County","025","0250","Caldwell County",9424,4727,4697,9091,40,36,100,157
"G2900270","2010","Missouri","29","290","Callaway County","027","0270","Callaway County",44332,22766,21566,40778,2032,217,463,842
"G2900290","2010","Missouri","29","290","Camden County","029","0290","Camden County",44002,21871,22131,42468,179,219,554,582
"G2900310","2010","Missouri","29","290","Cape Girardeau County","031","0310","Cape Girardeau County",75674,36612,39062,67137,5330,186,1631,1390
"G2900330","2010","Missouri","29","290","Carroll County","033","0330","Carroll County",9295,4536,4759,8981,154,21,37,102
"G2900350","2010","Missouri","29","290","Carter County","035","0350","Carter County",6265,3055,3210,6053,7,70,35,100
"G2900370","2010","Missouri","29","290","Cass County","037","0370","Cass County",99478,48595,50883,91261,3517,544,2119,2037
"G2900390","2010","Missouri","29","290","Cedar County","039","0390","Cedar County",13982,6876,7106,13544,14,83,95,246
"G2900410","2010","Missouri","29","290","Chariton County","041","0410","Chariton County",7831,3861,3970,7571,156,19,19,66
"G2900430","2010","Missouri","29","290","Christian County","043","0430","Christian County",77422,37640,39782,74122,449,491,988,1372
"G2900450","2010","Missouri","29","290","Clark County","045","0450","Clark County",7139,3568,3571,7011,19,9,28,72
"G2900470","2010","Missouri","29","290","Clay County","047","0470","Clay County",221939,108361,113578,194100,11506,1176,9059,6098
"G2900490","2010","Missouri","29","290","Clinton County","049","0490","Clinton County",20743,10413,10330,19802,290,153,161,337
"G2900510","2010","Missouri","29","290","Cole County","051","0510","Cole County",75990,38340,37650,64137,8512,242,1679,1420
"G2900530","2010","Missouri","29","290","Cooper County","053","0530","Cooper County",17601,9267,8334,15914,1207,58,120,302
"G2900550","2010","Missouri","29","290","Crawford County","055","0550","Crawford County",24696,12291,12405,24020,67,112,211,286
"G2900570","2010","Missouri","29","290","Dade County","057","0570","Dade County",7883,3953,3930,7570,30,70,39,174
"G2900590","2010","Missouri","29","290","Dallas County","059","0590","Dallas County",16777,8341,8436,16182,35,142,127,291
"G2900610","2010","Missouri","29","290","Daviess County","061","0610","Daviess County",8433,4191,4242,8266,23,32,14,98
"G2900630","2010","Missouri","29","290","DeKalb County","063","0630","DeKalb County",12892,8086,4806,11205,1459,56,74,98
"G2900650","2010","Missouri","29","290","Dent County","065","0650","Dent County",15657,7766,7891,15129,55,135,81,257
"G2900670","2010","Missouri","29","290","Douglas County","067","0670","Douglas County",13684,6754,6930,13284,30,77,48,245
"G2900690","2010","Missouri","29","290","Dunklin County","069","0690","Dunklin County",31953,15344,16609,27179,3105,71,1099,499
"G2900710","2010","Missouri","29","290","Franklin County","071","0710","Franklin County",101492,50303,51189,98241,854,318,896,1183
"G2900730","2010","Missouri","29","290","Gasconade County","073","0730","Gasconade County",15222,7459,7763,14903,27,32,92,168
"G2900750","2010","Missouri","29","290","Gentry County","075","0750","Gentry County",6738,3258,3480,6629,21,13,29,46
"G2900770","2010","Missouri","29","290","Greene County","077","0770","Greene County",275174,134066,141108,250866,7892,1856,7385,7175
"G2900790","2010","Missouri","29","290","Grundy County","079","0790","Grundy County",10261,4895,5366,9947,59,43,107,105
"G2900810","2010","Missouri","29","290","Harrison County","081","0810","Harrison County",8957,4444,4513,8738,30,32,74,83
"G2900830","2010","Missouri","29","290","Henry County","083","0830","Henry County",22272,10890,11382,21473,226,111,139,323
"G2900850","2010","Missouri","29","290","Hickory County","085","0850","Hickory County",9627,4731,4896,9338,25,67,49,148
"G2900870","2010","Missouri","29","290","Holt County","087","0870","Holt County",4912,2426,2486,4801,8,48,29,26
"G2900890","2010","Missouri","29","290","Howard County","089","0890","Howard County",10144,5041,5103,9310,532,47,65,190
"G2900910","2010","Missouri","29","290","Howell County","091","0910","Howell County",40400,19549,20851,38903,156,270,414,657
"G2900930","2010","Missouri","29","290","Iron County","093","0930","Iron County",10630,5250,5380,10250,138,51,35,156
"G2900950","2010","Missouri","29","290","Jackson County","095","0950","Jackson County",674158,325853,348305,451073,161367,3352,37680,20686
"G2900970","2010","Missouri","29","290","Jasper County","097","0970","Jasper County",117404,57292,60112,103596,2267,1778,6028,3735
"G2900990","2010","Missouri","29","290","Jefferson County","099","0990","Jefferson County",218733,108846,109887,211007,1798,677,2302,2949
"G2901010","2010","Missouri","29","290","Johnson County","101","1010","Johnson County",52595,26547,26048,47344,2279,278,1324,1370
"G2901030","2010","Missouri","29","290","Knox County","103","1030","Knox County",4131,2032,2099,4047,14,7,21,42
"G2901050","2010","Missouri","29","290","Laclede County","105","1050","Laclede County",35571,17527,18044,34051,241,240,353,686
"G2901070","2010","Missouri","29","290","Lafayette County","107","1070","Lafayette County",33381,16479,16902,31422,742,140,427,650
"G2901090","2010","Missouri","29","290","Lawrence County","109","1090","Lawrence County",38634,19032,19602,36179,102,329,1371,653
"G2901110","2010","Missouri","29","290","Lewis County","111","1110","Lewis County",10211,5118,5093,9635,323,30,81,142
"G2901130","2010","Missouri","29","290","Lincoln County","113","1130","Lincoln County",52566,26208,26358,49938,984,173,534,937
"G2901150","2010","Missouri","29","290","Linn County","115","1150","Linn County",12761,6137,6624,12401,86,31,84,159
"G2901170","2010","Missouri","29","290","Livingston County","117","1170","Livingston County",15195,6801,8394,14494,367,49,103,182
"G2901190","2010","Missouri","29","290","McDonald County","119","1190","McDonald County",23083,11661,11422,19619,133,663,1918,750
"G2901210","2010","Missouri","29","290","Macon County","121","1210","Macon County",15566,7615,7951,14816,353,33,122,242
"G2901230","2010","Missouri","29","290","Madison County","123","1230","Madison County",12226,6009,6217,11873,34,44,173,102
"G2901250","2010","Missouri","29","290","Maries County","125","1250","Maries County",9176,4638,4538,8964,24,54,30,104
"G2901270","2010","Missouri","29","290","Marion County","127","1270","Marion County",28781,13854,14927,26421,1417,51,281,611
"G2901290","2010","Missouri","29","290","Mercer County","129","1290","Mercer County",3785,1903,1882,3700,6,17,26,36
"G2901310","2010","Missouri","29","290","Miller County","131","1310","Miller County",24748,12314,12434,23941,99,136,202,370
"G2901330","2010","Missouri","29","290","Mississippi County","133","1330","Mississippi County",14358,7692,6666,10633,3440,30,104,151
"G2901350","2010","Missouri","29","290","Moniteau County","135","1350","Moniteau County",15607,8229,7378,14426,581,54,360,186
"G2901370","2010","Missouri","29","290","Monroe County","137","1370","Monroe County",8840,4416,4424,8403,264,26,38,109
"G2901390","2010","Missouri","29","290","Montgomery County","139","1390","Montgomery County",12236,6118,6118,11713,201,23,117,182
"G2901410","2010","Missouri","29","290","Morgan County","141","1410","Morgan County",20565,10246,10319,19770,131,135,165,364
"G2901430","2010","Missouri","29","290","New Madrid County","143","1430","New Madrid County",18956,9108,9848,15491,2999,45,145,276
"G2901450","2010","Missouri","29","290","Newton County","145","1450","Newton County",58114,28833,29281,51914,438,1339,2636,1787
"G2901470","2010","Missouri","29","290","Nodaway County","147","1470","Nodaway County",23370,11848,11522,22083,566,45,459,217
"G2901490","2010","Missouri","29","290","Oregon County","149","1490","Oregon County",10881,5395,5486,10511,15,126,46,183
"G2901510","2010","Missouri","29","290","Osage County","151","1510","Osage County",13878,7219,6659,13718,28,32,34,66
"G2901530","2010","Missouri","29","290","Ozark County","153","1530","Ozark County",9723,4909,4814,9468,11,70,39,135
"G2901550","2010","Missouri","29","290","Pemiscot County","155","1550","Pemiscot County",18296,8696,9600,12882,4899,50,194,271
"G2901570","2010","Missouri","29","290","Perry County","157","1570","Perry County",18971,9462,9509,18442,75,61,223,170
"G2901590","2010","Missouri","29","290","Pettis County","159","1590","Pettis County",42201,20747,21454,37839,1264,177,1970,951
"G2901610","2010","Missouri","29","290","Phelps County","161","1610","Phelps County",45156,23618,21538,41409,1008,251,1517,971
"G2901630","2010","Missouri","29","290","Pike County","163","1630","Pike County",18516,10150,8366,16698,1333,39,185,261
"G2901650","2010","Missouri","29","290","Platte County","165","1650","Platte County",89322,43960,45362,77914,5270,449,3495,2194
"G2901670","2010","Missouri","29","290","Polk County","167","1670","Polk County",31137,15361,15776,29946,235,197,283,476
"G2901690","2010","Missouri","29","290","Pulaski County","169","1690","Pulaski County",52274,29212,23062,40506,5984,410,2842,2532
"G2901710","2010","Missouri","29","290","Putnam County","171","1710","Putnam County",4979,2476,2503,4889,9,7,32,42
"G2901730","2010","Missouri","29","290","Ralls County","173","1730","Ralls County",10167,5141,5026,9892,108,14,54,99
"G2901750","2010","Missouri","29","290","Randolph County","175","1750","Randolph County",25414,13296,12118,23133,1490,74,182,535
"G2901770","2010","Missouri","29","290","Ray County","177","1770","Ray County",23494,11707,11787,22635,280,119,137,323
"G2901790","2010","Missouri","29","290","Reynolds County","179","1790","Reynolds County",6696,3414,3282,6477,45,41,29,104
"G2901810","2010","Missouri","29","290","Ripley County","181","1810","Ripley County",14100,6984,7116,13649,49,124,79,199
"G2901830","2010","Missouri","29","290","St. Charles County","183","1830","St. Charles County",360485,176922,183563,327018,14960,851,11346,6310
"G2901850","2010","Missouri","29","290","St. Clair County","185","1850","St. Clair County",9805,4947,4858,9464,53,68,44,176
"G2901860","2010","Missouri","29","290","Ste. Genevieve County","186","1860","Ste. Genevieve County",18145,9167,8978,17715,118,53,80,179
"G2901870","2010","Missouri","29","290","St. Francois County","187","1870","St. Francois County",65359,34794,30565,61180,2775,246,402,756
"G2901890","2010","Missouri","29","290","St. Louis County","189","1890","St. Louis County",998954,472903,526051,701948,233029,1962,43419,18596
"G2901950","2010","Missouri","29","290","Saline County","195","1950","Saline County",23370,11577,11793,20135,1235,75,1363,562
"G2901970","2010","Missouri","29","290","Schuyler County","197","1970","Schuyler County",4431,2155,2276,4369,1,7,18,36
"G2901990","2010","Missouri","29","290","Scotland County","199","1990","Scotland County",4843,2355,2488,4776,3,12,29,23
"G2902010","2010","Missouri","29","290","Scott County","201","2010","Scott County",39191,18879,20312,33606,4468,83,398,636
"G2902030","2010","Missouri","29","290","Shannon County","203","2030","Shannon County",8441,4206,4235,8103,17,77,52,192
"G2902050","2010","Missouri","29","290","Shelby County","205","2050","Shelby County",6373,3125,3248,6249,32,11,34,47
"G2902070","2010","Missouri","29","290","Stoddard County","207","2070","Stoddard County",29968,14552,15416,29150,275,109,132,302
"G2902090","2010","Missouri","29","290","Stone County","209","2090","Stone County",32202,15868,16334,31299,53,182,232,436
"G2902110","2010","Missouri","29","290","Sullivan County","211","2110","Sullivan County",6714,3433,3281,5957,34,44,599,80
"G2902130","2010","Missouri","29","290","Taney County","213","2130","Taney County",51675,25150,26525,48375,449,410,1312,1129
"G2902150","2010","Missouri","29","290","Texas County","215","2150","Texas County",26008,13529,12479,24332,876,180,145,475
"G2902170","2010","Missouri","29","290","Vernon County","217","2170","Vernon County",21159,10269,10890,20409,102,155,198,295
"G2902190","2010","Missouri","29","290","Warren County","219","2190","Warren County",32513,16199,16314,30685,621,133,499,575
"G2902210","2010","Missouri","29","290","Washington County","221","2210","Washington County",25195,12924,12271,24142,557,100,90,306
"G2902230","2010","Missouri","29","290","Wayne County","223","2230","Wayne County",13521,6773,6748,13138,38,56,74,215
"G2902250","2010","Missouri","29","290","Webster County","225","2250","Webster County",36202,18298,17904,34855,326,244,218,559
"G2902270","2010","Missouri","29","290","Worth County","227","2270","Worth County",2171,1066,1105,2121,12,5,19,14
"G2902290","2010","Missouri","29","290","Wright County","229","2290","Wright County",18815,9176,9639,18289,88,106,92,240
"G2905100","2010","Missouri","29","290","St. Louis city","510","5100","St. Louis city",319294,154171,165123,140267,157160,838,13467,7562
"G3000010","2010","Montana","30","300","Beaverhead County","001","0010","Beaverhead County",9246,4731,4515,8765,23,127,181,150
"G3000030","2010","Montana","30","300","Big Horn County","003","0030","Big Horn County",12865,6394,6471,4035,31,8275,188,336
"G3000050","2010","Montana","30","300","Blaine County","005","0050","Blaine County",6491,3248,3243,3130,7,3208,19,127
"G3000070","2010","Montana","30","300","Broadwater County","007","0070","Broadwater County",5612,2871,2741,5401,15,73,38,85
"G3000090","2010","Montana","30","300","Carbon County","009","0090","Carbon County",10078,5105,4973,9793,33,84,67,101
"G3000110","2010","Montana","30","300","Carter County","011","0110","Carter County",1160,586,574,1135,1,11,4,9
"G3000130","2010","Montana","30","300","Cascade County","013","0130","Cascade County",81327,40568,40759,72584,1010,3487,1299,2947
"G3000150","2010","Montana","30","300","Chouteau County","015","0150","Chouteau County",5813,2861,2952,4409,3,1267,43,91
"G3000170","2010","Montana","30","300","Custer County","017","0170","Custer County",11699,5810,5889,11174,34,196,110,185
"G3000190","2010","Montana","30","300","Daniels County","019","0190","Daniels County",1751,881,870,1676,3,37,6,29
"G3000210","2010","Montana","30","300","Dawson County","021","0210","Dawson County",8966,4532,4434,8582,27,156,58,143
"G3000230","2010","Montana","30","300","Deer Lodge County","023","0230","Deer Lodge County",9298,4921,4377,8660,38,285,81,234
"G3000250","2010","Montana","30","300","Fallon County","025","0250","Fallon County",2890,1466,1424,2814,2,12,24,38
"G3000270","2010","Montana","30","300","Fergus County","027","0270","Fergus County",11586,5821,5765,11193,25,143,49,176
"G3000290","2010","Montana","30","300","Flathead County","029","0290","Flathead County",90928,45276,45652,86802,201,1028,973,1924
"G3000310","2010","Montana","30","300","Gallatin County","031","0310","Gallatin County",89513,46462,43051,85084,289,781,1701,1658
"G3000330","2010","Montana","30","300","Garfield County","033","0330","Garfield County",1206,617,589,1189,3,5,3,6
"G3000350","2010","Montana","30","300","Glacier County","035","0350","Glacier County",13399,6555,6844,4165,17,8795,50,372
"G3000370","2010","Montana","30","300","Golden Valley County","037","0370","Golden Valley County",884,463,421,831,0,9,25,19
"G3000390","2010","Montana","30","300","Granite County","039","0390","Granite County",3079,1567,1512,3001,3,13,10,52
"G3000410","2010","Montana","30","300","Hill County","041","0410","Hill County",16096,8122,7974,11896,50,3497,119,534
"G3000430","2010","Montana","30","300","Jefferson County","043","0430","Jefferson County",11406,5814,5592,10889,16,163,84,254
"G3000450","2010","Montana","30","300","Judith Basin County","045","0450","Judith Basin County",2072,1075,997,2036,1,17,4,14
"G3000470","2010","Montana","30","300","Lake County","047","0470","Lake County",28746,14223,14523,19945,98,6328,284,2091
"G3000490","2010","Montana","30","300","Lewis and Clark County","049","0490","Lewis and Clark County",63395,31300,32095,59605,217,1335,686,1552
"G3000510","2010","Montana","30","300","Liberty County","051","0510","Liberty County",2339,1125,1214,2296,2,5,9,27
"G3000530","2010","Montana","30","300","Lincoln County","053","0530","Lincoln County",19687,9998,9689,18881,23,182,140,461
"G3000550","2010","Montana","30","300","McCone County","055","0550","McCone County",1734,889,845,1699,4,7,3,21
"G3000570","2010","Montana","30","300","Madison County","057","0570","Madison County",7691,3997,3694,7445,15,38,89,104
"G3000590","2010","Montana","30","300","Meagher County","059","0590","Meagher County",1891,957,934,1852,2,5,8,24
"G3000610","2010","Montana","30","300","Mineral County","061","0610","Mineral County",4223,2189,2034,4007,11,63,40,102
"G3000630","2010","Montana","30","300","Missoula County","063","0630","Missoula County",109299,54974,54325,101320,445,2872,1819,2843
"G3000650","2010","Montana","30","300","Musselshell County","065","0650","Musselshell County",4538,2262,2276,4360,10,61,22,85
"G3000670","2010","Montana","30","300","Park County","067","0670","Park County",15636,7793,7843,15090,21,131,137,257
"G3000690","2010","Montana","30","300","Petroleum County","069","0690","Petroleum County",494,267,227,488,0,0,0,6
"G3000710","2010","Montana","30","300","Phillips County","071","0710","Phillips County",4253,2097,2156,3702,1,351,28,171
"G3000730","2010","Montana","30","300","Pondera County","073","0730","Pondera County",6153,2972,3181,5086,7,890,24,146
"G3000750","2010","Montana","30","300","Powder River County","075","0750","Powder River County",1743,885,858,1656,1,27,23,36
"G3000770","2010","Montana","30","300","Powell County","077","0770","Powell County",7027,4294,2733,6494,69,310,65,89
"G3000790","2010","Montana","30","300","Prairie County","079","0790","Prairie County",1179,601,578,1136,0,2,8,33
"G3000810","2010","Montana","30","300","Ravalli County","081","0810","Ravalli County",40212,19964,20248,38546,79,360,468,759
"G3000830","2010","Montana","30","300","Richland County","083","0830","Richland County",9746,5017,4729,9259,13,161,107,206
"G3000850","2010","Montana","30","300","Roosevelt County","085","0850","Roosevelt County",10425,5144,5281,3736,13,6297,68,311
"G3000870","2010","Montana","30","300","Rosebud County","087","0870","Rosebud County",9233,4671,4562,5664,25,3202,87,255
"G3000890","2010","Montana","30","300","Sanders County","089","0890","Sanders County",11413,5852,5561,10453,17,505,79,359
"G3000910","2010","Montana","30","300","Sheridan County","091","0910","Sheridan County",3384,1698,1686,3229,7,57,25,66
"G3000930","2010","Montana","30","300","Silver Bow County","093","0930","Silver Bow County",34200,17271,16929,32292,111,655,421,721
"G3000950","2010","Montana","30","300","Stillwater County","095","0950","Stillwater County",9117,4674,4443,8823,9,73,69,143
"G3000970","2010","Montana","30","300","Sweet Grass County","097","0970","Sweet Grass County",3651,1846,1805,3528,4,15,48,56
"G3000990","2010","Montana","30","300","Teton County","099","0990","Teton County",6073,2995,3078,5847,3,88,22,113
"G3001010","2010","Montana","30","300","Toole County","101","1010","Toole County",5324,2966,2358,4896,29,241,55,103
"G3001030","2010","Montana","30","300","Treasure County","103","1030","Treasure County",718,369,349,674,0,6,17,21
"G3001050","2010","Montana","30","300","Valley County","105","1050","Valley County",7369,3664,3705,6409,17,724,64,155
